Tweet,Date
उपाधि भिडन्तमा आर्मी विरुद्ध मछिन्द्रको अग्रता https://t.co/WnI9XZRfJw,Feb 15 2020 
'विकासकाे अंक बढेकाे छ र अनुभूति पनि' (प्रधानमन्त्रीकाे सम्बाेधनकाे पूर्णपाठ ) https://t.co/5ZIiRe4Axv “यो वर्ष हामीले आधार खडा गरेका छौं । आउँदा वर्षहरु उपलब्धिका बर्षहरु हुनेछन् । पाँच बर्षको कार्यकाल पूरा गरेर अर्को आम निर्वाचनमा जाँदा तपाइँ हामीले देख्ने सपना अर्कै हुनेछ ।” https://t.co/1EIQ0zkgAx,Feb 15 2020 
एमसीसी निर्णयार्थ पेश हुनासाथ पारित हुन्छः प्रधानमन्त्री https://t.co/lGhXfcYrJi,Feb 15 2020 
प्रधानमन्त्री संसदलाई सम्बोधन गर्दै (लाइभ) https://t.co/MVOBAXvkyi,Feb 15 2020 
राजाको मनसाय बुझें https://t.co/dewifzMfML पञ्चायती शासनलाई जति नै जनमुखी भनिए पनि पदमा नपुगेका मान्छेको कुरा सुनिंदैनथ्यो । कटुञ्जे र दधिकोटका लागि खानेपानी ल्याउने योजना पञ्चायत आउनु अघि नै पत्ता लगाई मस्यौदा बनाइएको रहेछ । (इतिहासः भैरव रिसालकाे सम्झना) https://t.co/QfxxJRVCQM,Feb 15 2020 
आवरणः सरकारकाे दुई वर्ष- समगम्रा अनकुल अवस्था हुँदाहुँदै विकास र सुशासनमा थिति बाँध्ने अभूतपूर्व अवसर गुमाएको सरकार दुई वर्षमा आफ्नै बाचा अनुसारको परिणाम निकाल्न पनि चुकेको छ । हिमाल खबरपत्रिकाकाे नयाँ अ‌क ४ फागुनदेखि बजारमा । https://t.co/TjL8Hm6iLw,Feb 15 2020 
सैन्य इतिहासमा गर्नैपर्ने परिमार्जन https://t.co/klPZfIvfSJ सन् १८१४ देखि १६ सम्मको नेपाल–अंग्रेज युद्धको इतिहास पनि पुनर्लेखन हुनुपर्छ।–प्रेमसिंह बस्न्यातकाे इतिहास। https://t.co/o7wywCdDcs,Feb 14 2020 
सूचना प्रविधि मेला भृकुटीमण्डपमा सुरु https://t.co/2Ex9iWysL3,Feb 14 2020 
बल्न थाले विमानस्थलका निभेका गुलुबहरु https://t.co/yATLwxTWaF त्रिभुवन अन्तर्राष्ट्रिय विमानस्थलको जहाज अवतरणका लागि राखिएका आवश्यक सबै अप्रोच लाइटहरु मर्मत भएका छन् । विमानस्थलको जहाज अवतरण हुने क्षेत्रका ल्याम्पोस्टमा राखिएका केही बत्तीहरु बिग्रिएका थिए । https://t.co/v9oqZcW5Dk,Feb 14 2020 
विपतका लागि तालिम प्राप्त जनशक्ति आवश्यक: प्रम ओली https://t.co/Hm0tYdPYLx प्रधानमन्त्री के.पी. शर्मा ओलीले विपत्तिहरूको समयमा परिचालन गर्न सकिने तालिम प्राप्त स्वयंसेवक जनशक्ति उत्पादन गर्ने लक्ष्य रहेको बताएका छन्। https://t.co/7I8pSWp2rh,Feb 14 2020 
गृहले किन रोक्यो मुस्लिमहरुको धार्मिक सम्मेलनमा विदेशी श्रद्धालुको सहभागिता ? https://t.co/P31oKJgsor मुस्लिम समुदायको तब्लिगी जमातका तर्फबाट सप्तरीमा आयोजना हुने तीनदिने धार्मिक सम्मेलनमा सरकारले हस्तक्षेप गरेको छ। https://t.co/XEMyXTxhS4,Feb 14 2020 
सञ्चारमन्त्रीको प्रश्न : आफ्नासँग अंगालो मारे पनि हुन्छ तर अर्कासँग किन जिस्किने ? https://t.co/Vry5Z1F9Pm https://t.co/jBmPurWHFu,Feb 14 2020 
कुवेतमा मृत्यु भएका नेपालीको विषयमा यथार्थ सार्वजनिक गर्न सरकारलाई आयोगको पत्र https://t.co/ljswVddbQr https://t.co/Lxsb4gdo5d,Feb 14 2020 
ग्लोबल आइएमईको नयाँ शाखा दिक्तेलमा https://t.co/V5NiWclRpj खोटाङकाे दिक्तेलमा ग्लोबल आइएमई ब्यांकको नयाँ शाखा शुक्रबारदेखि औपचारिक रुपमा सञ्चालनमा आएको छ। https://t.co/jVicij1BBU,Feb 14 2020 
कोरोनाभाइरसका कारण नेपालको पर्यटन क्षेत्र प्रभावित : चीनका लागि हुने ५७ वटा उडान रद्द https://t.co/zyMjcKdpCn https://t.co/kVPmrtKuUJ,Feb 14 2020 
सर्वोच्चले अख्तियारसँग माग्यो माधव नेपाल र बाबुराम भट्टराईलाई मुद्दा नचलाउनुको कारण https://t.co/kmXQ6XVTtY https://t.co/GVRJ8LML9W,Feb 14 2020 
भन्सार छली गरेर ल्याउँदै गरेका ६० लाख बराबरका कपडा बरामद https://t.co/oABKYWOPjB भन्सार छली गरेर ल्याउँदै गरेका ६० लाख बराबरका सामान प्रहरीले बरामद गरेकाे छ । https://t.co/aVePKBIeWW,Feb 14 2020 
कोरोनाभाइरस : एकै दिन ५ हजार बढी संक्रमित भेटिए १२० को मृत्यु https://t.co/SjUCowjpqh https://t.co/fsmR9yP8sp,Feb 14 2020 
‘महासंघको लोगो पनि लुकाएर हिंड्नुपर्ने अवस्था आयो’ https://t.co/Hb0oqhh5IL नेपाल उद्योग वाणिज्य महासंघको नेतृत्व गरिसकेका व्यक्तिहरूले नै महासंघको साख गिराएको पदाधिकारी र पूर्व अध्यक्षले आरोप लगाएका छन्। https://t.co/Yhvn5zSXwE,Feb 14 2020 
ललिता निवास जग्गा प्रकरणमा किर्ते र ठगी गर्ने बिरुद्ध गृहले दियो सीआईबीमा जाहेरी https://t.co/uTQ7CqnOm8 https://t.co/4eNZou05N3,Feb 14 2020 
प्रधानमन्त्री ओलीको संसद सम्बोधन रोकियो https://t.co/0tJ4DtGhMM,Feb 14 2020 
हर दिन ‘भ्यालेन्टाइन डे’ (हिमाल आर्काइभ) https://t.co/feE99hUuXV नेपाली समाज प्रणय दिवस अर्थात् “भ्यालेन्टाइन डे” बाट रङ्गिनु अघि नै गहिरो प्रेममा परेर विवाहबन्धनमा बाँधिएकाहरुका लागि हरेक दिन “भ्यालेन्टाइन डे” । https://t.co/y7uWg9S8En,Feb 14 2020 
कांग्रेसका राष्ट्रियसभा सदस्य उपाध्यायको निधन https://t.co/giQgsNEPH4,Feb 14 2020 
हिमालयन ब्यांकको अध्यक्षमा गौतम निर्वाचित https://t.co/YZTkKYJVZq,Feb 14 2020 
सिडिओको सुरक्षार्थ खटिएकी प्रहरीको हतियार खोसी प्रहरी जवानले आफैंलाई गोली हाने https://t.co/co2nknIc2Q,Feb 14 2020 
प्रधानमन्त्री ओलीले संसद सम्बोधन गर्दै https://t.co/ng9nbIjKlt,Feb 14 2020 
बालुवाको ढिस्कोले पुरिएर कुवेतमा ६ नेपालीको मृत्यु https://t.co/wqrZcowjbg,Feb 14 2020 
बरिष्ठ उपाध्यक्षमा किशोर प्रधान र चन्द्र ढकाल भिड्ने https://t.co/IOoMPF0jIX,Feb 14 2020 
के मोबाइलले खोल्ला त मुना कार्कीको हत्या रहस्य ? https://t.co/XJHeEcBveT “विजय बसेको कोठा हेर्दा ऊ माथि घरेलु हिंसा भएको संकेत भेटिएन।” सबै ठीकठाक भए यति क्रुरतापूर्वक उनले किन मुनाको हत्या गरे? दीपक खरेल (@DeepakKharel037) काे रिपाेर्ट- https://t.co/ce3hTcFf6n,Feb 14 2020 
प्रसारण लाइन विस्तारमा 'गेमचेञ्जर' हुनसक्छ एमसीसी https://t.co/oiGevKocbP प्रस्तावित प्रसारण लाइनको निर्माण एमसीसी अन्तर्गत अघि नबढाउने हो भने पनि अन्य स्रोतबाट तत्काल शुरू नगरे मुलुकको विद्युत् क्षेत्रमा सङ्कट निम्तिन्छ। हितेन्द्रदेव शाक्यकाे टिप्पणी- https://t.co/1pR9XCf7UT,Feb 14 2020 
मल्लेईमा अमर समरबहादुर मल्ल https://t.co/jcZgAb3wMA मल्लले २०१६ सालमा सरकारको वनस्पति फाँट (आजको वनस्पति विभाग) लाई करिअरको दोस्रो तथा अन्तिम ‘इनिङ’ बनाए । https://t.co/zKg3rDUfhk,Feb 13 2020 
के मोबाइलले खोल्ला त मुना कार्कीको हत्या रहस्य ? https://t.co/XJHeEcBveT प्रहरी अधिकारीहरू घटनास्थलमा मुना र विजय चौधरी बाहेक तेस्रो व्यक्तिको प्रवेश नभएकोमा विश्वस्त छन्। घटनाको समयमा घरमा पालेको जर्मन सेर्फड जातको कुकुर घर परिसरमै डुलिरहेको थियो। –दीपक खरेलकाे रिपाेर्ट। https://t.co/oKlBMUPvu1,Feb 13 2020 
राैतहटका तीनवटा अवैध क्रसर उद्योग बन्द गर्न निर्देशन https://t.co/B4Q2Pp7t24 रौतहटका विभिन्न ठाउँमा अवैधरुपमा सञ्चालित तीनवटा क्रसर उद्योगलाई तत्काल बन्द गर्न निर्देशन दिइएको छ। https://t.co/Ar1sgDhiB5,Feb 13 2020 
माछापुच्छ्रे ब्यांक कर्पोरेट सुपर सिक्स शनिबारदेखि https://t.co/VCvD08DXAM माछापुच्छ्रे ब्यांक कर्पोरेट सुपर सिक्स प्रतियोगिताको छैठौं संस्करण २ फागुनदेखि ७ गतेसम्म त्रिवि अन्तर्राष्ट्रिय क्रिकेट मैदान कीर्तिपुरमा हुने भएको छ। https://t.co/djht2Q6Ldy,Feb 13 2020 
वुहानमा रहेका नेपाली उद्धार गर्न चार चिकित्सक सहितको टोली जाने https://t.co/wm82IDLsPn विमानमा आर्मीका चार जना डाक्टर सहित १७ जनाको टोली रहनेछन् । विमानमा तीन जना पाइलट र ६ जना क्याबिन क्रु मेम्बर रहने क्याप्टेन ज्वार्चनले बताए । https://t.co/GhdNOit4ap,Feb 13 2020 
संक्रमणकालीन न्याय प्रक्रिया जोखिममा पर्‍याे: द्वन्द्व पीडित साझा चौतारी https://t.co/X2R0LcdWna दलीय भागवण्डामा आयाेग पदाधिकारी नियुक्ति गएिको भन्दै संक्रमणकालीन न्याय प्रक्रिया नै जोखिममा परेको द्वन्द्व पीडित साझा चौतारीले जनाएको छ। https://t.co/mMs4mkzUOi,Feb 13 2020 
प्रधानमन्त्री ओलीले शुक्रबार संसद बैठकमा सम्बोधन गर्ने https://t.co/DFIxc0CNUb,Feb 13 2020 
शान्ति प्रक्रियामा नआएको भए सकिन्थ्यौंः दाहाल https://t.co/SrVJDrRdQT,Feb 13 2020 
छाउघर भत्काइए पनि छाउपडी कायमै https://t.co/xLLe73oDeB अभियान सकिएको हप्ता दिनपछि फेरि छाउपडी बस्न स्थानीयलाई कसैले रोकेन । छाउगोठ भत्के पनि महिलाहरू गाईगोठ र पाल टाँगेर भए पनि बस्न थाले । https://t.co/dBwcaqrl0K,Feb 13 2020 
आत्मरक्षा तालिमले बढायो आत्मविश्वास https://t.co/274wsCMN8S सुदूरपश्चिम प्रदेशले गत वर्ष आत्मरक्षा तालिम संचालन गरेको थियो । महिला विकास अधिकृत कमला शाहीका अनुसार अछाम र बाजुरामा भने बजेट अभावमा कार्यक्रम संचालन भएन । - नुनुता राईको रिपोर्ट। https://t.co/eOMDawZiPL,Feb 13 2020 
लोडसेडिङ हटेपछि ऊर्जा खपत बढ्यो ४७ लाख घरधुरीमा बिजुली पुग्यो https://t.co/h0FV2OeUNp https://t.co/5EN0ZwQsZK,Feb 13 2020 
‘ए’ डिभिजन लिग : पुलिसद्वारा फ्रेण्ड्स पराजित https://t.co/fCOvJt48wm https://t.co/QgtVPgjSYL,Feb 13 2020 
ह्वाट्सआपका प्रयोगकर्ता २ अर्ब नाघे https://t.co/4wN90OQ4rQ,Feb 13 2020 
चीनबाट आएका आगन्तुकलाई अस्ट्रेलिया प्रवेशमा अझैं एक हप्ता प्रतिबन्ध थप https://t.co/cm8Z9ey1Fr,Feb 13 2020 
सेनाले दियो पुल्चोक क्याम्पसलाई हेलिकोप्टर https://t.co/O9ENv0lBJE https://t.co/H1SiHjav0b,Feb 13 2020 
जुगल गाउँपालिकाका अध्यक्षले गलत सुचना फैलाएः स्वास्थ्य मन्त्रालय https://t.co/6Z9iCUFSP5,Feb 13 2020 
निर्मला हत्याकाण्डः जब अनुसन्धान भिडबाट निर्देशित भयो https://t.co/aCdHNDts4Q एआईजी बस्न्यात नेतृत्व समितिको सिफारिस कार्यान्वयन गर्दा निलम्बनमा परेका प्रहरी अधिकारीहरूको विषयमा अब के हुने ? यसको निर्णय भइसकेको छैन। दीपक खरेल (@DeepakKharel037) काे रिपाेर्ट- https://t.co/ODROPh9Hqx,Feb 13 2020 
कोरोनाभाइरस: एकै दिन २४२ को मृत्यु संक्रमितको संख्या १० गुणाले बढ्यो https://t.co/2auacLjxpq,Feb 13 2020 
कांग्रेसको क्रियाशील सदस्य बन्न झनै सजिलो https://t.co/IqxccdpPTq,Feb 13 2020 
के काेराेनाभाइरस वन्यजन्तु तस्करी रोक्ने अवसर बन्न सक्छ ? https://t.co/EtUU4Vlm1T “कोरोना भन्दा घातक इबोला भाइरसको प्रमुख स्रोत वन्यजन्तु नै भए पनि व्यापार घटेन । चीनको प्रतिबन्ध पनि केही समयलाई मात्र हुनसक्छ ।” @mukeshjeee काे रिपाेर्ट- https://t.co/7Qt5L0kElk,Feb 13 2020 
निर्मला हत्याकाण्डः जब अनुसन्धान भिडबाट निर्देशित भयो https://t.co/aCdHNDts4Q प्रहरीकै यही तथ्य नै सही भएको निष्कर्षमा प्रहरी प्रधान कार्यालय पुगे पनि उनलाई पक्राउ गरिएको छैन। स्थानीय प्रहरीलाई उनीमाथि निगरानी राख्न भनिएको छ।–दीपक खरेलकाे रिपाेर्ट। https://t.co/1nVFrDjv7r,Feb 12 2020 
रौतहटको श्रीराम सुगर मिल सञ्चालनमा https://t.co/u7qFrLCSgF चिनी मिल सञ्चालनका लागि आन्दोलन गर्दै आएको रौतहटको चिनी मिल (श्रीराम सुगर मिल्स) आजदेखि सञ्चालनमा आएको छ। https://t.co/yD7RzzF3Jn,Feb 12 2020 
नेकपा गतिशीलताका शर्त https://t.co/aJv2QJlRxY विचारमा रहेका अस्पष्टतालाई बहसका माध्यमबाट प्रष्ट पार्ने र लोकतान्त्रिक विधि मार्फत नेतृत्व चयन गर्ने कुराले मात्रै पार्टीलाई ऊर्जाशील गराउँछ।–विष्णु रिजालकाे टिप्पणी। https://t.co/cYmaoIJxAJ,Feb 12 2020 
कोरोनाभाइरसले पायो नयाँ नाम–कोभिड १९ https://t.co/KdHLMascDc विश्व स्वास्थ्य संगठन (डब्लूएचओ) ले कोरोनाभाइरसलाई आधिकारिक नाम दिएको छ। अब कोरोनाभाइरस कोभिड १९ नामले चिनिने भएको छ । https://t.co/aABB0ocavI,Feb 12 2020 
बजेटको मध्यावधि समिक्षा : लक्ष्यअनुसार खर्च नहुने राजस्व पनि नउठ्ने https://t.co/ZJJvsJJ4Pv https://t.co/4YUnLHN0bG,Feb 12 2020 
ललिता निवास प्रकरणमा मुछिएका न्यायाधीशले दिए सर्वोच्चमा रिट निवेदन https://t.co/312GN1QKDt https://t.co/RlhCKG596X,Feb 12 2020 
चीनमा रहेको नेपाली विद्यार्थीमा कोरोनाभाइरस संक्रमण नदेखिएको मन्त्रालयको दाबी https://t.co/4aomYMwoGl,Feb 12 2020 
सोलुखुम्बूमा प्रदेश १ स्तरीय भलिबल https://t.co/xsbC6bSrmA भ्रमण वर्षमा आन्तरिक पर्यटक लक्षित गर्दै प्रदेश १ स्तरीय भलिबल प्रतियोगिता सर्वोच्च शिखर सगरमाथाछेउ सोलुखुम्बूमा गरिने भएको छ। https://t.co/ZSTijJzexs,Feb 12 2020 
कीर्तिपुरमा नेपालको कीर्तिमान जित (तस्वीरहरु) https://t.co/whu1wcxxcW जम्मा १७.२ ओभरमा समेटिएको यो खेल एक दिवसीय क्रिकेटमा सवै छोटो हो । https://t.co/enfM1gIty9,Feb 12 2020 
चोर समातिएपछि बल्ल घरधनीले थाह पाए घर फोडिएको सूचना https://t.co/k0YAGENvUl https://t.co/wzIjMBVjZc,Feb 12 2020 
अमेरिका विरुद्ध नेपालको शानदार जित https://t.co/ToIFiU81BK,Feb 12 2020 
अमेरिकालाई ३५ मा रोक्दै नेपालले श्रीलंकाको विश्व कीर्तिमान बराबर बनायो https://t.co/dRyOr9qoHR,Feb 12 2020 
सन्दीप चम्किदा अमेरिका ३५ रनमै अलआउट https://t.co/KCbCUiDgcu,Feb 12 2020 
अमेरिका विरुद्ध नेपाललाई पहिलो सफलता सन्दीपले लिए विकेट https://t.co/hnqGRc5k3h,Feb 12 2020 
अमेरिका विरुद्ध टस जितेर नेपाल फिल्डिङमा https://t.co/U4A80hlQhQ,Feb 12 2020 
चीनबाट ल्याइने नेपालीलाई क्वारेन्टाइनमा राखिने https://t.co/9Dr1Sx8Unc,Feb 12 2020 
सिरिजको अन्तिम खेल आज नेपाल अमेरिकासँग भिड्दै https://t.co/Jrkgq64fdh,Feb 12 2020 
एमसीसीः सुझबुझपूर्ण कार्यान्वयनको खाँचो https://t.co/EjAp1eV5Ee मसीसीको सम्झौता कार्यान्वयन गरेका देशहरूमध्ये माडागस्कर र माली बाहेकको अनुभव सकारात्मक छ । त्यसैले यो सहयोगलाई धेरै गोलचक्करमा नअल्झिई कार्यान्वयनमा अघि बढाउनुपर्छ । (हिमाल बहस) https://t.co/QsOUg5Agre,Feb 12 2020 
ओमानी क्रिकेटर जसले सम्झिरहनेछन् कीर्तिपुरको कीर्तिमान https://t.co/dq3WoLuJYx तर क्रिकेट विश्वकप लिग–२ अन्तर्गत त्रिकोणात्मक एकदिवसीय अन्तर्राष्ट्रिय (ओडीआई) शृङ्खला खेलेर फर्किँदा दर्शकले थप दुई नाम अकिब इल्यास र जिशन मक्सुदलाई सम्झिइरहनेछन् । @Prakash_Guragai https://t.co/hhtMHjvbOf,Feb 12 2020 
RT @DipeshShahi: @ManiWrites @hello_sarkar https://t.co/yFBmgVKlLg,Feb 12 2020 
RT @rastrapahile: गाउँपालिकाले जिल्ला प्रशासन कार्यालय सिन्धुपाल्चोक जिल्ला प्रशासन कार्यालय सिन्धुपाल्चोक र बागमती प्रदेश सरकारलाई पनि बो…,Feb 12 2020 
सिन्धुपाल्चोकमा कोरोनाभाइरसको लक्षणसँग मिल्दो रोग देखियो सय बढी बिरामी https://t.co/pIiuaea1dP गाउँपालिकाले जिल्ला प्रशासन कार्यालय सिन्धुपाल्चोक जिल्ला प्रशासन कार्यालय सिन्धुपाल्चोक र बागमती प्रदेश सरकारलाई पनि बोधार्थ पत्र पठाएको छ । https://t.co/sNrwLcw2CX,Feb 11 2020 
एउटा यस्तो प्रेम–यात्रा https://t.co/dkbNUx4PLo प्रेम के हो आत्मीयता कसरी हुन्छ माया\प्रेमको अभिव्यक्तिको माध्यम के ? आदि प्रश्नको उत्तरलाई चित्रकला मार्फत प्रस्तुत गरेका छन् ईशान परियार र सविता डंगोलकाे जोडीले । https://t.co/aAfjQoMBr6,Feb 11 2020 
दिल्लीमा केजरीवालको पार्टी पुन: विजयी बीजेपीलाई ८ सिट कांग्रेसकाे शून्य https://t.co/8XGTanZqCW दिल्ली विधानसभा चुनावमा आमआदमी पार्टीले अत्यधिक बहुमतले विजय हासिल गरेको छ । यसपटक पनि दिल्लीको सत्ता आमआदमी पार्टीको हातमै रहेको छ । https://t.co/njNSWU5jXz,Feb 11 2020 
अँधेरी रातकाे पर्यटकीय आकर्षण https://t.co/7TCOFQ8JHe अँध्यारोलाई बचाउने हो भने नेपालका हिमाली क्षेत्र तारा हेर्न चाहनेहरूका लागि स्वर्ग बन्न सक्छ। –हिमाली दीक्षितकाे रिपाेर्ट। https://t.co/5UwDijC1RL,Feb 11 2020 
मिलेनियम च्यालेन्ज कर्पोरेशनका सहायक उपाध्यक्षको नेपाल भ्रमण सम्पन्न https://t.co/UpEdT7LRJW मिलेनियम च्यालेन्ज कर्पोरेशनका युरोप एसिया प्यासिफिक तथा ल्याटिन अमेरिका मामिलासम्बन्धी सहायक उपाध्यक्ष जोनाथन ब्रुक्सले आफ्नो काठमाडौं भ्रमण समापन गरेका छन् । https://t.co/LVwpRys6Ti,Feb 11 2020 
ओमानी क्रिकेटर जसले सम्झिरहनेछन् कीर्तिपुरको कीर्तिमान https://t.co/dq3WoLuJYx पहिलो शतक प्रहारपछि इल्यास निकै भावुक भएका थिए । विपक्षी खेलाडीलाई समेत दर्शकले ताली बजाएर सम्मान दिएको भन्दै उनले आफ्नो शतकपछि नेपाली क्रिकेट समर्थकलाई समर्पण गरे। https://t.co/i6LS7NKIst,Feb 11 2020 
बंगलादेशका सेना प्रमुख स्वदेश फिर्ता https://t.co/Je6FG9Wwtg प्रधानसेनापति पूर्णचन्द्र थापाको निमन्त्रणामा पाँचदिने नेपालको औपचारिक भ्रमणका लागि २४ माघमा नेपाल आएका मित्रराष्ट्र बंगलादेशका सेना प्रमुख जनरल अजिज अहमद भ्रमण सम्पन्न गरी मंगलबार स्वदेश फिर्ता भएका छन्। https://t.co/zxEVbcD37k,Feb 11 2020 
गौतम बुद्ध अन्तर्राष्ट्रिय क्रिकेट रंगशालालाई ग्लोबल ब्यांकको एक करोड सहयोग https://t.co/I0p8tU9HYV ग्लोबल आइएमई ब्यांकले गौतम बुद्ध अन्तर्राष्ट्रिय क्रिकेट रंगशाला निर्माणका लागि एक करोड रुपैयाँ सहयोग प्रदान गरेको छ। https://t.co/7oORuhnjqx,Feb 11 2020 
प्रहरी महानिरीक्षकमा डीआईजी ठाकुर ज्ञवाली नियुक्त https://t.co/LtTYIyWjKn सरकारका प्रवक्ता सूचना मन्त्री गोकुल बाँस्कोटाले ज्ञवालीलाई महानिरीक्षक नियुक्त गरिएको पुष्टि गरेका छन्। https://t.co/4kKU7gJgOH,Feb 11 2020 
प्रहरी महानिरीक्षकमा डीआईजी ठाकुर ज्ञवाली नियुक्त https://t.co/LtTYIyWjKn सरकारका प्रवक्ता सूचना मन्त्री गोकुल बाँस्कोटाले ज्ञवालीलाई महानिरीक्षक नियुक्त गरिएको पुष्टि गरेका छन्। https://t.co/Pf0QCPY8ET,Feb 11 2020 
आठ भारतीय पर्यटकको ज्यान गएपछि एभरेष्ट पानोरामा रिसोर्ट निलम्बनमा https://t.co/590Fhc4Cyu आठजना भारतीय पर्यटकको निसास्सिएर ज्यान गएपछि मकवानपुर थाहा नगरपालिका–४ सिमभन्ज्याङमा रहेको एभरेष्ट पानोरामा रिसोर्ट निलम्बनमा परेको छ। https://t.co/uVF2n6KyDZ,Feb 11 2020 
ललिता निवास जग्गा प्रकरणमा अख्तियार प्रमुखलाई महाअभियोग लगाउन माग https://t.co/wTcjBXgGMf https://t.co/9ovQjkC4yk,Feb 11 2020 
गुण्डा नाइके रमेश बाहु्नलाई १० वर्ष कैदको फैसला https://t.co/3oFRAK64eV https://t.co/RRo6ypicCW,Feb 11 2020 
हार्दिक पटेल १८ जनवरीदेखि बेपत्ता भएको परिवारको दाबी https://t.co/nS2wExiMun https://t.co/BMdFDJ3kzP,Feb 11 2020 
दिल्लीको नतिजा आउँदै गर्दा सामाजिक सञ्जालमा हिट् बन्दै 'मिनि केजरीवाल' https://t.co/TtfVPxHOiE https://t.co/CKgDrrh4jk,Feb 11 2020 
कर्णाली प्रदेशका सुत्केरीलाई ४८ सय रुपैयाँ प्रोत्साहन भत्ता https://t.co/hnBCgHEKFk,Feb 11 2020 
कोरोनाभाइरसबाट मृत्यु हुनेको संख्या हरेक दिन बढ्दो : मृतकको संख्या एकहजार नाग्यो https://t.co/G90K1I1z2J https://t.co/sere9o4bGO,Feb 11 2020 
प्रारम्भिक नतिजाबाट निराश छैनः बीजेपी https://t.co/9BSWa1pQrK तिवारीले आफ्नो पार्टीले ५५ सिट जित्ने दावी गरेका छन् । उनले भनेका छन् “भारतको राजधानीमा बीजेपी शक्तिमा आए कुनै अनौठो हुनेछैन ।” https://t.co/Fhin3hIOu8,Feb 11 2020 
दिल्लीको प्रारम्भिक नतिजाः केजरीवाल प्रष्ट बहुमततर्फ https://t.co/inuI9mr1Z9 ५६ सिटको प्रारम्भिक नतिजाअनुसार आम आदमी पार्टीले ४३ स्थानमा अग्रता लिएको छ । भारतीय जनता पार्टीले १३ सिटमा अग्रता लिएको छ । https://t.co/kEwiCveoup,Feb 11 2020 
स्ववियु निर्वाचन एक महीना स्थगित https://t.co/aY4zQDDDz2 स्ववियु निर्वाचन केन्द्रीय समिति संयोजक र शिक्षाध्यक्ष पद रिक्त रहेकाले निर्वाचन एक महीना पछाडि सर्ने भएको हो । https://t.co/zLz7ODSbuy,Feb 11 2020 
भारत र बांग्लादेशका यू–१९ का पाँच खेलाडी कार्बाहीमा https://t.co/L17jgeMhGo बांग्लादेशका टोविद हृदय शमिम हुसेन र राकिबुल हसन तथा भारतका आकाश सिंह र रवि विश्वोईलाई आईसीसीले कार्बाही गरेको छ । अपशब्द बोलेकाले विश्वोईको भने थप दुई अंकको कार्बाही गरिएको छ । https://t.co/cEYzVVHpr0,Feb 11 2020 
चिनियाँ प्राविधिकद्वारा दैलेखमा पेट्रोलियम पदार्थ अन्वेषण ८० प्रतिशत सर्वे सकियो https://t.co/19eMRGu0q7 भारतले नाकाबन्दी लगाउँदा तत्कालीन प्रधानमन्त्री केपी शर्मा ओलीले चीन भ्रमण गरी पेट्रोलियम पदार्थ अन्वेषण गर्ने सहमति गरेका थिए । https://t.co/PhbqT31qwo,Feb 11 2020 
स्वास्थ्य संकटका बीच राष्ट्रपति सीले गरे अस्पतालको भ्रमण https://t.co/TJWWmRQJKZ माक्स लगाएर राष्ट्रपति सीले सामुदायिक अस्पतालहरुको अनुगमन गरे । हुपेई प्रान्तको वुहावे शहरबाट प्रकोपका रुपमा कोरोनाको संक्रमण फैलिए पछि चीनमा सम्पूर्ण आवात देखि अन्य गतिविधि रोकिएका छन् । https://t.co/K77Pl8d5C4,Feb 11 2020 
गच्छदारलाई मुद्दा चलाइएपछि संसद अवरुद्ध गरिरहेको कांग्रेसले बोलायो बैठक https://t.co/SpqXeEUjZh विशेष अदालतमा पुगेको यो मुद्दा गच्छदार आफैंले लड्नुपर्ने नेताहरुको धारणा पछि कांग्रेसले मंगलबार बिहान संसदीय दलको बैठक बोलाएको छ । https://t.co/vaBQ5Bjz3i,Feb 11 2020 
त्रिभुवन अन्तर्राष्ट्रिय विमानस्थलको कफी सपमा आगलागी https://t.co/MUL4tXhjXO विमानस्थल सुरक्षा प्रमुख एसएसपी रामकृपाल साहले आगगलागीका कारण एक घण्टा उडान अवतरण होल्ड राेकिएकाे बताए ।,Feb 11 2020 
मुना कार्की हत्याकाण्डः सीसीटीभी फुटेजमा जे देखियो https://t.co/rEjLY4LVC3 पूर्वसचिव कार्की सोमबार बिहान पशुपति दर्शनका लागि निस्किएका थिए। छोरा स्कुल गएपछि घरमा विजय र मुना थिए। बिहान–बेलुका आउने गरेकी अर्की महिला कामदार निस्किसकेकी थिईन्। https://t.co/6CxzmABGe3,Feb 11 2020 
कीर्तिपुर मैदानमा अमेरिका र ओमान भिड्दै https://t.co/YLqZSRnDov एक खेल अगाडि नै सिरिज जितिसकेको ओमान अमेरिकासँग पनि जित्दै सिरिजको अपराजित टीम बन्ने रणनीतिमा छ । https://t.co/qKnIKQulRh,Feb 11 2020 
एमसीसीमा घातक उल्झन https://t.co/mEQp2ez2Oe फिङले औंल्याए जस्तै नेपालमा पनि सैद्धान्तिक बहसले विकासको बाटोमा अड्चन थप्ने गरेको छ । त्यसको पछिल्लो कडीका रूपमा देखिएको एमसीसीलाई छेक्न खोज्ने मुख्य कर्ता छन् वामपन्थी नेताहरू । @Raw_Ku काे रिपाेर्ट- https://t.co/yjOFoz6G2C,Feb 11 2020 
गृहमन्त्रीका भाइ नरेशलाई थुनामा राख्न उच्च अदालतको आदेश https://t.co/vHgCjJjEwk,Feb 10 2020 
