Tweet,Date
A man washes his hands with soap at a hand wash station amid concerns over the spread of coronavirus (COVID-19) pandemic placed at Maitidevi Kathmandu Photo: @GautamSkanda - https://t.co/asgXfJgIm4,Mar 19 2020 
Nepali Congress leader Gagan Thapa @thapagk on Wednesday offered support and submitted an eleven-point paper to the government elaborating on steps to be immediately considered to address coronavirus concerns- https://t.co/oFo7SaUaQR,Mar 19 2020 
The setting up of a special hospital in Chitwan designated for the treatment of COVID-19 patients is seeing quick progress - https://t.co/jLg3eLnpbc,Mar 19 2020 
Chitwan DAO has directed the closure of Manakamana cable car in Kurintar and shutting down of weekly markets being operated throughout the district - https://t.co/DpdmBJZNFq,Mar 19 2020 
Tribhuwan University postpones all scheduled exams - https://t.co/YSKAuUiMeE,Mar 19 2020 
People have started to leave Kathmandu Valley for their hometowns as a safety measure following the increasing spread of #COVID19 across the world - https://t.co/CBLU4CVfhi,Mar 19 2020 
By the end of February South Korea was making headlines around the world for its drive-through screening centres and ability to test thousands of people daily - https://t.co/4ahG5q6Fv7,Mar 19 2020 
The Asian Development Bank (ADB) on Wednesday announced a $6.5 billion initial package to address the immediate needs of its developing member countries (DMCs) as they respond to the novel coronavirus (COVID-19) pandemic - https://t.co/JLSE0BGNsg,Mar 19 2020 
Three persons including two trekkers from Netherlands have gone missing from the Annapurna region since Monday - https://t.co/Bbd5HPvQmg,Mar 19 2020 
Former Prime Minister and Co-chair of Samajwadi Party Baburam Bhattarai @brb1954 was admitted to hospital this morning - https://t.co/jjcZLB6JMU,Mar 19 2020 
Ministers of Gandaki Province made public their property details on Wednesday two years after the government was formed - https://t.co/ybl3nYTk2u,Mar 19 2020 
Bagmati Province Chief Minister Dormani Poudel on Wednesday said the province govt was serious about the #coronavirus epidemic and possible disaster that could follow - https://t.co/tyYuATIOsV,Mar 19 2020 
Vehicles have been banned completely at Jamunaha of Nepalgunj to prevent the spread of #coronavirus in the main border of Western Nepal from Wednesday - https://t.co/dzBsLR1WJC,Mar 19 2020 
Lack of kits at Nepal’s only testing centre hampering COVID-19 fight - https://t.co/t7JZKdMtWN,Mar 19 2020 
“Test every suspected case. If tested positive isolate them test those people too who they have been in close contact with up to two days” WHO Director-General Tedros Adhanom Ghebreyesus said on Monday: @ShabiDhakal 's report - https://t.co/8PFpFxenmQ,Mar 19 2020 
#Opinion: Bureaucrats are keen to ensure that their interests are secured and protected in the laws and regulations. They seem to make efforts to insulate public concern and interests from prying into the policy-making process - https://t.co/WyH5ZE9IRG,Mar 19 2020 
#Editorial: The community could effectively keep track of all those who have returned from abroad and see that they are isolating themselves properly - https://t.co/JMETVBi8Ku,Mar 19 2020 
In the wake of growing threat of COVID-19 pandemic the government on Wednesday decided to indefinitely postpone the Secondary Education Examination scheduled to begin on Thursday - https://t.co/tP2MJgrEa7,Mar 19 2020 
The govt on Wednesday appealed to the people not to leave their homes unless it was urgent - https://t.co/9yBDfXR4RT,Mar 19 2020 
Italy struggles to make room for onslaught of virus patients - By Tuesday Italy recorded 31506 positive cases and 2503 deaths more than anywhere outside China - https://t.co/zISUoiQRSj,Mar 19 2020 
THT Horoscope - Thursday - https://t.co/AFiJLPwFYT https://t.co/cZaFdC7thr,Mar 19 2020 
The total number of confirmed coronavirus cases in the Indian subcontinent topped 500 on Wednesday - https://t.co/at6msOcK10,Mar 18 2020 
Government decides to postpone Secondary Education Examination (SEE) until further notice - https://t.co/172Qo2XEgI,Mar 18 2020 
Government bars entry of people from European Gulf countries - https://t.co/CHetEjK4bJ,Mar 18 2020 
China is all set to allow its nationals to attempt to climb the world’s highest peak from Tibet side in the spring season writes @rajanpokhrel - https://t.co/RUAdeIva48,Mar 18 2020 
Teaching and learning activities at various academic levels will be halted till mid-April as a precautionary measure against the possible spread of #COVID19 - https://t.co/Zf37HjrpLH,Mar 18 2020 
The government has not been able to start the process to appoint a new governor at Nepal Rastra Bank (NRB) though the incumbent Governor Chiranjibi Nepal retires on Wednesday - https://t.co/lV00vO3z78,Mar 18 2020 
As a precaution against the possible spread of COVID-19 the government restricts public gathering of more than 25 people at one place; cinema halls party palaces health clubs entertainment clubs to remain closed till April 30 - https://t.co/7OveSmsWoM,Mar 18 2020 
A Nepal Army personnel wears a protective suit for a demonstration amidst rising concerns of COVID-19 outbreak Photo: @GautamSkanda - https://t.co/9hRvtEWvOK,Mar 18 2020 
Police arrested three persons on the charge of gang-raping a teenage girl in Chandragiri Municipality-15 of Kathmandu - https://t.co/VMVQoilPBb,Mar 18 2020 
Governments grappled Wednesday with how to implement border closures travel restrictions and lockdowns that have caused transportation chaos and imperiled economies but which authorities say are needed to slow the #coronavirus pandemic - https://t.co/WfjznKpPIw https://t.co/GPjPajqvIt,Mar 18 2020 
The Citizen Investment Trust (CIT) has started a citizen pension scheme for all Nepalis from Tuesday - https://t.co/8lUN5eCJj6,Mar 18 2020 
The All Nepal Football Association decided to postpone the Martyrs Memorial B Division League with effect from tomorrow after the National Sports Council on Tuesday instructed all the stakeholders to put off all sporting activities for a week- https://t.co/VSrwkZPx6e,Mar 18 2020 
The Department of Commerce Supplies and Consumer Protection (DoCSCP) has taken action against 40 firms in last 15 days for price gouging in sales of masks and hiding masks which are considered to be essential gear for safety against coronavirus - https://t.co/ibLQu0XSDl,Mar 18 2020 
World Bank has recommended that govt temporarily waive all taxes on imports of goods used in prevention and treatment of coronavirus disease which has killed over 7000 people and infected close to 174000 people in 152 countries reports @RupakDSharma - https://t.co/bziPPPwP8a,Mar 18 2020 
Australian Prime Minister Scott Morrison on Wednesday declared a “human biosecurity emergency” and said the country’s citizens should abandon all overseas travel because of the coronavirus epidemic that he warned could last at least six months - https://t.co/lHFZFUWsfP,Mar 18 2020 
A special hospital with 70 beds will be brought into operation within 72 hours for #coronavirus treatment in Chitwan - https://t.co/YBDRfpLnwP,Mar 18 2020 
The training was launched as part of ‘Special Traffic Campaign’ in which drivers helpers and pedestrians were educated about traffic rules - https://t.co/lEjqDz7j4j,Mar 18 2020 
The Commission for the Investigation of Abuse of Authority is looking into complaints of financial irregularities against Prime Minister Agriculture Modernisation Project under the Ministry of Agricultural and Livestock Development - https://t.co/gAGDygn5zg,Mar 18 2020 
#Opinion: An independent reader possesses reading fluency which means there is speed accuracy and balanced reading of the text. Reading fluency refers to the link between the recognition of words while reading and reading comprehension - https://t.co/zj5yykaMtK,Mar 18 2020 
After the Malaysian government imposed a complete lockdown for 14 days to control the spread of the coronavirus the Nepali embassy in Malaysia halted verifying migrant workers’ demand documents on Tuesday - https://t.co/GiqDliyau3,Mar 18 2020 
#Editorial: The government should leave no stone unturned to take action against those who create artificial shortages of essential goods - https://t.co/Z50yq1wMnn,Mar 18 2020 
The Provincial Assembly failed to decide the name of Province 2 through voting on Tuesday. - Four names were proposed by different parties in the assembly but none of the proposals could garner necessary two-thirds majority - https://t.co/95oQQEoEwH,Mar 18 2020 
China withdrew the press credentials of American journalists at three US newspapers on Wednesday intensifying a bitter fight between the world’s top two economies over the spread of coronavirus and press freedoms - https://t.co/8RZAsSZvRh,Mar 18 2020 
Passengers that THT talked to including the person who returned from Canada said they were asked to submit Traveller Public Health Declaration Form at TIA but no one told them to fill the Self Quarantine Agreement Form reports @ShabiDhakal - https://t.co/N3z9zAbK6r,Mar 18 2020 
THT Horoscope - Wednesday - https://t.co/AFiJLPwFYT https://t.co/hNbI5RffBm,Mar 18 2020 
This year’s European Championship was postponed for one year on Tuesday because of the coronavirus outbreak. - https://t.co/p8EUTwzob8,Mar 17 2020 
US researchers gave the first shots in a first test of an experimental coronavirus vaccine Monday leading off a worldwide hunt for protection even as the pandemic surges.- https://t.co/SUww82ZtUA,Mar 17 2020 
India closed the Taj Mahal its principal tourist site and the financial hub of Mumbai ordered offices providing non-essential services to keep half their staff at home in increased measures to curb the coronavirus in South Asia - https://t.co/6TXHgIWbsL,Mar 17 2020 
An American national has been found dead at a hotel room in Pokhara-6 on Tuesday police said - https://t.co/cVCs4pxC4y,Mar 17 2020 
Different species of vultures which were gradually vanishing from Dailekh have started making their comeback in the district - https://t.co/3kBgz2lR54,Mar 17 2020 
The parliamentary committee of Province 1 said preparation at health desk to combat COVID-19 spread was not enough - https://t.co/AQW2bG2om2,Mar 17 2020 
A special makeshift hospital designated for COVID-19 treatment is to be brought into operation in Chitwan district within 72 hours - https://t.co/WW51fKIZhd,Mar 17 2020 
Better safe than sorry: @SajhaYatayat takes measures against COVID-19 Photos: @GautamSkanda - https://t.co/FMDd6WnxV7,Mar 17 2020 
Consumers are facing LPG gas crunch after local businessmen created an artificial shortage of cooking gas in the wake of the coronavirus fear - https://t.co/gDmSwChmWr,Mar 17 2020 
As the fear of coronavirus spread looms preparations are under way to arrange 75 beds for isolation to keep coronavirus-infected people in Chitwan if need be - https://t.co/oO9owtAKL3,Mar 17 2020 
The country’s sole international airport — Tribhuvan International Airport (TIA) — is seeking public cooperation to keep the airport safe and to generate awareness about the coronavirus - https://t.co/EnrtIjyQhy,Mar 17 2020 
THT's @mesujan888 and @ArpanaaMagar caught up with tourism entrepreneurs Sunil Shakya and Shreejana Rana to talk about the impact of the virus on the tourism industry and measures that need to be adopted for the tourism fraternity to recover. Excerpts: - https://t.co/DRZUpNC2GF,Mar 17 2020 
Lawmakers of Province 2 assembly are currently putting forth their views to finalise the name and capital of the province - https://t.co/7XkbQ5NDUg,Mar 17 2020 
India closed the Taj Mahal its top tourist site and the financial hub of Mumbai ordered offices providing non-essential services to function at 50% staffing levels as efforts to control the spread of coronavirus in South Asia ramped up - https://t.co/FuLqAVNwWq,Mar 17 2020 
Obliging to a request from the Traffic Police the government is mulling over changing school timing in a bid to ease traffic during peak hours inside Kathmandu Valley and other major cities across the country - https://t.co/Bv45phKOer,Mar 17 2020 
After coronavirus cases were confirmed in India’s New Delhi a high alert has been put in place in Dhangadi. - The distance from Dhangadi to New Delhi is 439.7 kilometres - https://t.co/MijIdar3Ya,Mar 17 2020 
French President Emmanuel Macron on Monday ordered stringent restrictions on people’s movement to slow the spread of the coronavirus and said the army would be drafted in to help move the sick to hospitals - https://t.co/sn52QO9cFg,Mar 17 2020 
#Opinion: The main objective of tackling this havoc or curtailing the spread of this virus which knows no geographical boundary is to ‘protect yourself first’ then only will you be able to ‘save others’. This will benefit everyone - https://t.co/Xi9dMD7iyp,Mar 17 2020 
#Editorial: Let Sunday’s conference be the start of stronger collaboration and bonhomie among the SAARC countries to revive their economies - https://t.co/reffdxjxdo,Mar 17 2020 
In the past week or so police have seized more than 1.2 million face masks in raids on warehouses across the capital. On Monday the government decided to sell them off at market price in the wake of acute shortage of masks due to coronavirus scare - https://t.co/vMVJJPrAJh,Mar 17 2020 
Seventy-four Nepali migrant workers employed in the agricultural sector in Faro city in Portugal have been quarantined in a local school after they showed symptoms of the coronavirus - https://t.co/Ul0E0pdTIN,Mar 17 2020 
THT Horoscope - Tuesday - https://t.co/AFiJLPwFYT https://t.co/qTeYSR77g8,Mar 17 2020 
The corporation however has not made any adjustment in the price of liquefied petroleum gas. - https://t.co/pBhs78sx1L,Mar 16 2020 
South Asia has been relatively lightly hit by the virus compared with neighbours to the east like China and South Korea and to the west like Iran and parts of Europe - https://t.co/x4fSmzvEFA,Mar 16 2020 
Iran‘s death toll from the new coronavirus has reached 853 with 129 new deaths in the past 24 hours a health ministry official tweeted on Monday - https://t.co/oWqHlRsZtz,Mar 16 2020 
China where the virus was first detected in December now accounts for less than half of the world’s 169000 cases according to a tally by Johns Hopkins University - https://t.co/WQeLoSOaKQ,Mar 16 2020 
Five members of the playing squad and staff of La Liga club Valencia have tested positive for the coronavirus the Spanish side said on Sunday - https://t.co/Jv33Lpmjwl,Mar 16 2020 
A health desk has been established to check for symptoms of coronavirus at Chyangthapu of Yangbarak Rural Municipality in Panchthar - https://t.co/h90x7zOTno,Mar 16 2020 
As part of efforts to prevent coronavirus spread Nepalgunj Sub-metropolitan City has issued a directive to health workers and doctors asking them not to stay on leave - https://t.co/JcHtVCXPSv,Mar 16 2020 
According to the health minister the government has arranged 155 isolation beds at hospitals in Kathmandu. Three hospitals will be designated for the treatment of COVID-19 patients in Kathmandu valley - https://t.co/e9D8N8IuGw,Mar 16 2020 
Many Hindus in Yamuna Vihar and in other riot-hit districts of northeast Delhi say they are boycotting merchants and refusing to hire workers from the Muslim community - https://t.co/0HZbC8zWxC,Mar 16 2020 
Padam Kunwar who made headlines for slapping Co-chair of the ruling Nepal Communist Party (NCP) Pushpa Kamal Dahal seven years ago was arrested from the premises of the federal Parliament in Baneshwar last evening - https://t.co/TNA5yPWs2Z,Mar 16 2020 
Tourism Minister Yogesh Bhattarai has urged tourism stakeholders to implement a unified tax collection system (UTCS) for the convenience of tourists - https://t.co/khtdNSZnaR,Mar 16 2020 
United States Embassy in Nepal @USEmbassyNepal is cancelling routine Diversity Visa and nonimmigrant visa appointments from Tuesday amid #COVID19 concerns - https://t.co/Drtw6HLIFL,Mar 16 2020 
The government is set to establish monitoring and information dissemination mechanism on air quality of Kathmandu valley - https://t.co/pbmIcoj5oI,Mar 16 2020 
First participant in a clinical trial for a vaccine against new coronavirus will receive an experimental dose on Monday. National Institutes of Health is funding the trial taking place at Kaiser Permanente Washington Health Research Institute Seattle - https://t.co/wvdJOtXHr3,Mar 16 2020 
Many gas stations in the capital remained closed Sunday as the Nepal Oil Corporation (NOC) is preparing to slash fuel price on Monday - https://t.co/afjOFRtc54,Mar 16 2020 
Minister of Health and Population Bhanubhakta Dhakal on Sunday said the government could reschedule Secondary Education Examination if COVID-19 disease adversely affects the country - https://t.co/tydmNlUA7c,Mar 16 2020 
RENDEZVOUS: Senior NC leader Ram Chandra Poudel talks to Prakash Rimal @rimalprakash and Ram Kumar Kamat @ramkrkamat about congress politics the delayed 14th Convention government and democratic socialism — issues very close to his heart. Excerpts - https://t.co/YVqr8BQZte,Mar 16 2020 
With the global spread of coronavirus expected to severely hit Nepal’s economy the country’s private sector on Sunday urged the government to declare ‘economic emergency’ and take necessary measures to cope with the situation - https://t.co/hu25wO2G8E,Mar 16 2020 
A high level COVID-19 Prevention and Coordination Committee led by Deputy Prime Minister and Minister of Defence Ishwar Pokhrel was not been able to draft any specific action plan to tackle possible outbreak of novel coronavirus in the country - https://t.co/QIX29R7Q9R,Mar 16 2020 
Nepal’s health sector which has limited stock of equipment to test coronavirus disease is now facing another problem: shortage of kits to safely transport samples collected from suspected COVID-19 patients reports @ShabiDhakal - https://t.co/BpCe0QWNS8,Mar 16 2020 
#Opinion: It is about time the powers that be stop and consider the future of education of this country and refrain from making half-baked decisions that have grave implications on future generations of the country - https://t.co/JUtjDwNvAg,Mar 16 2020 
France’s Public Health Authority on Sunday reported 36 new deaths from coronavirus taking the total to 127 and said there had been an increase of more than 1000 cases - https://t.co/UNHivRIOrn,Mar 16 2020 
#Editorial: The govt health facilities must be prepared not only for dealing with COVID-19 but also for a possible dengue outbreak - https://t.co/LDbupXM8Iu,Mar 16 2020 
Indian PM Narendra Modi who took the initiative to conduct a video conference with SAARC members to contain the spread of coronavirus made an initial offer of $10 million for COVID-19 Emergency Fund during the video conference reports @ramkrkamat - https://t.co/iHi0Bk7BPD,Mar 16 2020 
With limited testing available US officials have recorded nearly 3000 cases and 65 deaths up from 58 on Saturday. Globally more than 162000 are infected and over 6000 have died - https://t.co/8gpAhSztoO,Mar 16 2020 
Most people have had mild to moderate illness and recovered but the virus is more serious for those who are older or have other health problems. - https://t.co/XZZGmg2Wbi,Mar 15 2020 
SAARC leaders share assessment of impact of COVID-19 in their countries- https://t.co/XtCGeYmOWY,Mar 15 2020 
Two persons have lost their lives due to lightning in Thakurbaba Municipality-5 Bardia on Saturday night - https://t.co/q51pKpVeL5,Mar 15 2020 
PM Oli @PM_Nepal begins his address at SAARC video-conference on battling COVID-19. This is the Prime Minister's first formal engagement after his recent renal transplant. Watch video here - https://t.co/sXCisPzeHO,Mar 15 2020 
VIDEO: SAARC video-conference on COVID-19 - https://t.co/sXCisPzeHO,Mar 15 2020 
SAARC leaders’ video-conference commences - https://t.co/6OK6Pi5B3M,Mar 15 2020 
SAARC leaders' video-conference to discuss common strategy to battle gradual spread of COVID-19 in the region commences. https://t.co/AyWh9OAdeT,Mar 15 2020 
Two more individuals died after they consumed home-brewed liquor at Ramdaiya village of Chhireswarnath Municipality-2 Dhanusha taking the toll from toxic alcohol to eight in the district - https://t.co/a4wrYgn9YN,Mar 15 2020 
Spain’s government said Saturday that Begoña Gómez wife of Prime Minister Pedro Sánchez has tested positive for the new coronavirus - https://t.co/nUF5JqQn2y,Mar 15 2020 
The constitution and existing laws guarantee freedom of speech and press but the government tried to restrict media freedom by threatening journalists and news organisations said the Annual Country Report on Human Rights Practices-2020 - https://t.co/SFsDBpZpbM,Mar 15 2020 
Isolation wards in all health facilities of Ramechhap district have been set up to prevent the risk and infection of coronavirus - https://t.co/EDVKItX7mO,Mar 15 2020 
France and Spain joined Italy in imposing lockdowns on tens of millions of people Australia ordered self-isolation of arriving foreigners and Argentina and El Salvadore extended entry bans as the world sought to contain the spreading coronavirus - https://t.co/j42YpcvfBz,Mar 15 2020 
Concerns of the coronavirus outbreak hitting the country’s economy resulted in Nepse plunging by 4.07 per cent or 58.52 points week-on-week to below the threshold of 1400 points between March 10 and 12 - https://t.co/j6aG0FJgUJ,Mar 15 2020 
Prime Minister KP Sharma Oli visited Tribhuvan University Teaching Hospital to remove a stent placed inside his body during his renal transplantation this morning - https://t.co/yT2SdSN4u1,Mar 15 2020 
With the report of two confirmed cases of coronavirus in the Indian city of Lucknow in the past four days life in Nepalgunj the city just across the border has been quite edgy at the prospect of the contagion spreading here as well - https://t.co/TQi4M9l8PT,Mar 15 2020 
A Malaysia-based company Serba Dinamik International Ltd has signed a memorandum of understanding with Hydro Village Pvt Ltd to cooperate and collaborate in developing and operating the 57.3-megawatt Myagdi Khola Hydropower Project - https://t.co/u4a5Uv7Yy9,Mar 15 2020 
Metropolitan Police Office has stripped 74 police personnel of their responsibility as undercover agents after they allegedly failed to perform up to the mark - https://t.co/coZt4LxxPT,Mar 15 2020 
Australia will impose 14-day self-isolation on international travellers arriving from midnight Sunday and ban cruise ships from foreign ports for 30 days mirroring restrictions in nearby New Zealand aimed at slowing the spread of the coronavirus - https://t.co/tlR4jpzkAy,Mar 15 2020 
More than two years ago Kathmandu Metropolitan City had claimed to build advanced parking lots inside the metropolis to address parking woes however KMC has not been able to do anything towards this end mainly due to lack of space - https://t.co/JPYildJEM6,Mar 15 2020 
Metropolitan Traffic Police division will enforce new lane rules for vehicles plying the Koteshwor-Kalanki road section from Sunday onwards- https://t.co/fsDDUX7igA,Mar 15 2020 
The outbreak of coronavirus is likely to affect Nepal’s hospitality industry for the entire year according to hoteliers reports @ArpanaaMagar - https://t.co/sRdnHcAqeJ,Mar 15 2020 
Donald Trump tested negative for the coronavirus his doctor said on Saturday as the US president extended a travel ban to Britain and Ireland to try to slow the spread of a pandemic that has shut down much of the daily routine of American life - https://t.co/SvDYe0bTPW,Mar 15 2020 
According to data released by Epidemiology and Disease Control Division a total of 36 dengue cases have been reported across the country from January till March 13 reports @ShabiDhakal - https://t.co/Aau9gNPipZ,Mar 15 2020 
The Government of India has restricted the movement of international travellers through land check posts in view of the spread of COVID-19 - https://t.co/mlxoeADCm8,Mar 15 2020 
Spain put its 47 million inhabitants under partial lockdown on Saturday as part of a 15-day state of emergency to combat coronavirus epidemic in Europe’s second worst-affected country by the disease after Italy - PM’s wife tests positive for coronavirus - https://t.co/bxBHxTV4o3,Mar 15 2020 
SAARC leaders to discuss common strategy to fight COVID-19 in the region today at 5 pm - https://t.co/XXYVPMyotJ,Mar 15 2020 
THT Horoscope - Sunday - https://t.co/AFiJLPOhnt https://t.co/c3wxBoBHTN,Mar 15 2020 
International flights drop significantly at TIA - https://t.co/E5c3TCbdkM,Mar 14 2020 
Dengue makes headway as mercury rises - https://t.co/XqUaTrv48g,Mar 14 2020 
On the one hand the govt laments about mass media/social media disseminating misinformation on coronavirus and on the other it itself has failed to disseminate right information at right time to clear the controversy surrounding the disease - https://t.co/vuf6rJB2yx,Mar 14 2020 
SAARC leaders to discuss common strategy to fight COVID-19 in the region tomorrow - https://t.co/XXYVPMyotJ,Mar 14 2020 
Coronavirus scare has left Pokhara known as the capital of tourism in Nepal deserted - https://t.co/hn2CyYzlc1,Mar 14 2020 
Youth with coronavirus-like symptoms under isolation in Butwal - https://t.co/Guy0tWEmag,Mar 14 2020 
SOS Children’s Village Lumbini has taken in four children who were left without their mother in Gotri area of Jagannath Rural Municipality-6 in Bajura district - https://t.co/qJkY3IU36M,Mar 14 2020 
VIDEO: WHO @WHO recommended 'Seven Steps to Prevent the Spread of the Virus' #coronavirus - https://t.co/rGigkk5ZdX https://t.co/0FosHCgqvg,Mar 14 2020 
Pakistan too backs ‘SAARC-solidarity’ to unitedly tackle COVID-19 threat - https://t.co/lV9r3yVBv5,Mar 14 2020 
Europe has now become the epicentre of a coronavirus pandemic that has claimed 5000 lives around the world “a tragic milestone” the World Health Organization said on Friday - https://t.co/WZ6lAaEFMs,Mar 14 2020 
Bhandari an octogenarian died today morning in Kathmandu. He was living with Alzheimer’s disease - https://t.co/oSGDeVJups,Mar 14 2020 
Dengue makes headway as mercury rises 36 cases reported till March 13 - https://t.co/XqUaTrv48g,Mar 14 2020 
Buddhist nuns take part in ritual prayers thinking of those affected by #coronavirus worldwide at Bouddhanath Stupa in Kathmandu Photos: @GautamSkanda - https://t.co/pArajt9c2C,Mar 14 2020 
Nepal Airlines Corporation the national flag-carrier has cut down on its flights to various destinations after reduction in number of passengers with increasing global fear of coronavirus - https://t.co/vrAL2zPPNL,Mar 14 2020 
Health desk set up close to Gaur Customs in Rautahat has screened over 13000 people entering Nepal from India for coronavirus in the past one week - https://t.co/NSaJmwh9Uw https://t.co/sbQx3DKOaI,Mar 14 2020 
Microsoft Corp co-founder Bill Gates who made the company one of the world’s most valuable technology firms stepped down from the board on Friday to focus on philanthropic works related to global health education and climate change - https://t.co/vr4LRpx7B8,Mar 14 2020 
A youth showing coronavirus-like symptoms is under isolation for the third day today at Lumbini Provincial Hospital in Butwal - https://t.co/Guy0tWEmag,Mar 14 2020 
Nepal-bound Chinese goods stalled at different Nepal-China border points have started entering the country from Thursday - https://t.co/aRvwDs9WVL,Mar 14 2020 
The Government of India has restricted the movement of international travellers through land check posts in view of the spread of #COVID19 - https://t.co/fvbYGo3LF1,Mar 14 2020 
The Public Accounts Committee of the HoR on Friday directed the CIAA to investigate the allegations of corruption in the security press procurement deal - https://t.co/TQc3S6iF81,Mar 14 2020 
The United States declared a state of emergency Friday as the world mobilised to fight the widening #coronavirus pandemic - https://t.co/lZ8D6dJYQh,Mar 14 2020 
There were several reports that the govt or its agents committed arbitrary or unlawful killings states annual Country Reports on Human Rights Practices-2020 released by the US Department of State @NepalNHRC - https://t.co/xsgkMZrUk9,Mar 14 2020 
With Italy already submerged in a national quarantine Spain took a major step Friday toward a similar lock-down as it struggles to ride the wave of the #coronavirus pandemic spawning illness and fear around the globe - https://t.co/BZh0sE7LNM,Mar 14 2020 
SKorea reported more recoveries from the #coronavirus than new infections on Saturday for the second day in a row as a downward trend in daily cases raised hopes that Asia's biggest epidemic outside China may be slowing - https://t.co/9LrfwJHH8S,Mar 14 2020 
The Department of Immigration has suspended all permits for mountaineering expeditions that have already been issued and has put a restriction on new permits for the spring season this year - https://t.co/4dhVMvYQkZ,Mar 14 2020 
On the one hand the govt laments about mass media/social media disseminating misinformation on #coronavirus and on the other it itself has failed to disseminate right information at right time to clear the controversy surrounding the disease - https://t.co/vuf6rJB2yx,Mar 14 2020 
India's Ministry of Health and Family Welfare on Friday reported a second death in the country in New Delhi its capital due to #coronavirus - https://t.co/48gJ25nc0z,Mar 14 2020 
.@PM_Nepal KP Sharma Oli who underwent a second kidney transplant surgery on March 4 was discharged on Friday from TU Teaching Hospital after doctors expressed satisfaction with his recovery @ShabiDhakal reports - https://t.co/a4ddQzKTjY,Mar 14 2020 
As a precautionary measure against the spread of novel #coronavirus in the country the Department of Immigration on Friday extended travel restrictions for foreigners - https://t.co/vaEWtr4laR,Mar 14 2020 
Vitals and lab parameters in sound condition; PM needs to follow up with the doctors regularly - https://t.co/ZrrXWgS6kz https://t.co/tgTVgwwfFs,Mar 13 2020 
The government is preparing to provide ownership and jurisdiction of water resources between the federal provincial and local governments - https://t.co/SOX5prJSju,Mar 13 2020 
Prime Minister KP Sharma Oli discharged from TUTH on the tenth day of his second kidney transplant surgery - https://t.co/ZrrXWgS6kz,Mar 13 2020 
Matches in England will be stopped until at least April 3 after five Premier League clubs said some players or staff were in self-isolation - https://t.co/daQgcPRowi,Mar 13 2020 
Bhutanese PM joins regional neighbours in welcoming Modi's proposal emphasises on South Asian unity to fight the looming threat : https://t.co/njjfzmOsEM https://t.co/uv9XWqZuJ2,Mar 13 2020 
All the permits for spring expeditions on different mountains including Mt Everest issued and to be issued have been suspended- https://t.co/ZqjdA32aY1,Mar 13 2020 
Looking forward to the video conference: Bhutanese PM @PMBhutan emphasises on South Asian unity to fight the looming threat : https://t.co/njjfzmOsEM https://t.co/wWMVJmpQP1,Mar 13 2020 
Prime Minister to be discharged today - https://t.co/gqEGmC8E3L,Mar 13 2020 
Maldives Sri Lanka Bangladesh welcome Modi’s SAARC SAARC unity-call - https://t.co/LTihzXNoz6,Mar 13 2020 
President of the Maldives Ibrahim Mohamed Solih @ibusolih has lauded Indian Prime Minister @narendramodi for his endeavour calling for the SAARC member states to put up a united front to battle coronavirus a now pandemic - https://t.co/LTihzXNoz6,Mar 13 2020 
PM Oli @PM_Nepal endorses Indian counterpart @narendramodi’s call for SAARC solidarity says govt ready to work closely with SAARC Member States to protect citizens from 'deadly' disease - https://t.co/iWT7dDRCuA,Mar 13 2020 
Sophie Gregoire Trudeau recently returned from London and experienced flu-like symptoms so she was tested for the coronavirus the Canadian prime minister’s office said earlier on Thursday - https://t.co/A1wD6cdBTw,Mar 13 2020 
The govt on Thursday tabled the Monitoring and Evaluation Bill-2020 — that aims to make development activities transparent results-based by systematising monitoring and evaluation of existing policies/ plans — at the National Assembly for consideration - https://t.co/xdESNLZ60i,Mar 13 2020 
Indian PM Narendra Modi @PMOIndia has called for the leaders of #SAARC nations to put up a united front to fight Coronavirus thus setting an example to the world - https://t.co/7zdPKXPSlU,Mar 13 2020 
The Province 1 govt has planned to set up two quarantine facilities in Morang and Sunsari in the first phase as a risk mitigation measure against the #coronavirus pandemic - https://t.co/RdtugkNKo8,Mar 13 2020 
Nepal was ranked 61st globally in the Rule of Law Index-2020 released by Washington-based World Justice Project on Thursday - https://t.co/hZNFzuLwtE,Mar 13 2020 
Govt announces sweeping travel restrictions - https://t.co/ZqjdA32aY1,Mar 13 2020 
Former Minister of State Sanjay Kumar Sah who has been convicted of money laundering was sentenced for five years by the Special Court on Thursday - https://t.co/NsajYz6OgC,Mar 13 2020 
#Opinion: Promiscuous power sharing is strategically advantageous for appeasing the political parties because it allows access to power even when they fare miserably in the state elections as is evident with the present leadership of the Nepali Congress - https://t.co/IiMbRidPdp,Mar 13 2020 
Government not to issue climbing permits for spring expeditions on-arrival visas to be suspended temporarily - https://t.co/szdVMs7CcY,Mar 13 2020 
#Editorial: It is only right that everyone should cooperate and contribute in whatever way possible to prevent the corona’s spread and stay safe - https://t.co/jPDywg4mgI,Mar 13 2020 
It will stay cloudy throughout the country today the Meteorological Forecasting Division (MFD) has predicted @DHM_Weather - https://t.co/GXIz9Vn4Q2,Mar 13 2020 
A 76-year-old man became the first person in India to die from #coronavirus a state health minister said on Thursday - https://t.co/TpUini9be7,Mar 13 2020 
China has cancelled permits for Mount Everest because of the #coronavirus expedition organisers said on Thursday ahead of the spring climbing season on the world’s highest peak - https://t.co/EIsmWp0lRO,Mar 13 2020 
