Tweet,Date
Opinion: Scandals expose conflict over patronage If Nepal is to develop we must ensure a transition to the rule of law in the economy as well. https://t.co/qdKZEPdCVg — by Ajaya Bhadra Khanal,Mar 02 2020 
Editorial: Win or loos: Nepal needs to invest in more public toilets The lack of toilets in Thamel is symptomatic of a larger issue—of the lack of focus on public hygiene. https://t.co/xMo7Fw40iZ,Mar 02 2020 
Oli remains undecided on Gautam as he goes under the knife A Cabinet meeting that was expected to decide on the Bamdev Gautam affair and an officiating prime minister ended with no conclusion on either. https://t.co/rVc3CcDPLe — by @anilkathmandu,Mar 02 2020 
Opinion: Can India’s Hindus and Muslims ever live together? It’s tempting to believe that India has been communalised beyond repair. But there is no alternative to re-secularising India. https://t.co/gLWM6h5rTJ — by Dinesh Kafle,Mar 02 2020 
PM Oli to undergo second kidney transplant on Wednesday Although Oli has assured that he will be back at work after five days doctors say it could take up to a month for the prime minister to recover. https://t.co/Epr6t8c04y — by @tikapradhan @arjunpoudeltkp,Mar 02 2020 
Tourism Ministry cancels Visit Nepal promotions for March but experts say it is too little too late https://t.co/M7vCdWydgN — by @sangamprasai,Mar 02 2020 
Jhapa farmers are growing tobacco a crop more profitable than paddy Tobacco is being sold at Rs 3000 per 40kg with a kattha of land being good enough to produce 80kg of tobacco. https://t.co/B5vcn3P37l — by Arjun Rajbanshi,Mar 02 2020 
After an eventful week the ruling Nepal Communist Party seems to be heading for a truce but insiders doubt it will end the growing factionalism in the party. https://t.co/Ucs7MdVg5m — by @tikapradhan,Mar 01 2020 
Nepal Rastra Bank unit issues a set of guidelines on suspicious transactions defining what constitutes a suspicious transaction https://t.co/6ajZFxJey9 — by @journoprithvi,Mar 01 2020 
The exhibition titled ‘Nowthere’ displays the works of contemporary artists and paubha painters but fails to recognise the efforts of the latter. https://t.co/9QLbLLhN2h — by @ankitkhadgi,Mar 01 2020 
In this week's Brunch with the Post former election commissioner @PokharelBhojraj talks to @inkthink about the 2008 Constituent Assembly election and diagnoses the electoral system we practice now. https://t.co/zcubrh1zpO,Mar 01 2020 
Nepal crash to a second successive defeat against Hong Kong Chasing 155 runs for a win Nepal’s batting order collapsed once again and the team was bowled out for 111 in the ACC Eastern Regional T20 Qualifiers. https://t.co/tEJ8oGYqJa,Mar 01 2020 
Thamel a major foreign tourist hub in Kathmandu offers just about everything. But it lacks one thing and a pretty vital one at that: A public toilet. https://t.co/IuAghY6gjT — by @AnupOjha7,Mar 01 2020 
⚡️ “Stories you should not miss today” https://t.co/CHqpiQ3Blq,Mar 01 2020 
Police on Sunday arrested a 22-year-old youth for throwing a shoe targeting ruling Nepal Communist Party Chairman Pushpa Kamal Dahal. https://t.co/kFsoIJPm7L — by @journo_shuvam,Mar 01 2020 
The annual examinations of the current academic year are just a month away but a community school in Siraha has yet to start teaching a subject while it only recently commenced teaching two other subjects. https://t.co/W3ejrEpjlw — by Bharat Jargha Magar,Mar 01 2020 
Amid widespread concerns in Nepal and WHO raising the global risk of the Covid-19 outbreak to “very high” the government is now scrambling to step up measures to contain the possible outbreak of the deadly disease. https://t.co/BSfTOSPgD4 — by @arjunpoudeltkp,Mar 01 2020 
Prime Minister KP Sharma Oli will undergo a second kidney transplant at Tribhuvan University Teaching Hospital Maharajgunj on Wednesday. https://t.co/cwXx5EIH8r — by @tikapradhan,Mar 01 2020 
Redemption Pramod finally returns to his village after the death of his parents. What happens next changes him as a person. https://t.co/5rYZA8QJO3 — by Bibek Chamlagain,Mar 01 2020 
Final exams are just a month away but a Siraha school has yet to teach three subjects The then district education office in 2012 allowed the school to run classes till grade eight but didn’t appoint teachers. https://t.co/W3ejrE7HWW — by Bharat Jargha Magar,Mar 01 2020 
Thakuri double guides hosts to first final The striker scores two early goals as Sudurpaschim XI beat APF 2-1 in the first semi-final. https://t.co/ziX62m84oc — by Mohan Budhaair,Mar 01 2020 
Jhapa farmers are growing tobacco a crop more profitable than paddy Tobacco is being sold at Rs 3000 per 40kg with a kattha of land being good enough to produce 80kg of tobacco. https://t.co/B5vcn3P37l — by Arjun Rajbanshi,Mar 01 2020 
Thamel offers everything to foreign tourists but lacks a very basic thing: A public toilet Officials at Thamel Development Council say the land is too expensive to construct public restrooms. https://t.co/IuAghY6gjT — by @AnupOjha7,Mar 01 2020 
Nepal Rastra Bank unit issues a set of guidelines on suspicious transactions defining what constitutes a suspicious transaction https://t.co/6ajZFxJey9 — by @journoprithvi,Mar 01 2020 
Opinion: The state of Nepali resistance The mere evocation of the abstract power of the state and the glory of the fighters in history cannot guarantee the power of resistance. https://t.co/781xptKLve — by Abhi Subedi,Mar 01 2020 
Oli Dahal headed for a truce but factional feud is unlikely to end Even if the two leaders make concessions for now power exercise will continue in the party insiders say. https://t.co/Ucs7MdVg5m — by @tikapradhan,Mar 01 2020 
Where two worlds collide The exhibition titled ‘Nowthere’ displays the works of contemporary artists and paubha painters but fails to recognise the efforts of the latter. https://t.co/d0SUmD0eRB— by @ankitkhadgi,Mar 01 2020 
In this week's Brunch with the Post the former election commissioner talks to @inkthink about the 2008 Constituent Assembly election and diagnoses the electoral system we practice now. https://t.co/bAYbTIAvuE,Mar 01 2020 
Opinion: Access to medical marijuana The right to obtain medical cannabis pursuant to the law has been denied to the Nepali people. https://t.co/HIfBuoFAuA — by Ankit Dhakal,Mar 01 2020 
One man’s political ambitions have kicked up a storm in the Nepal Communist Party Bamdev Gautam’s desire for power has created a furore in the ruling party but leaders in the past have used him too for their own benefits say insiders. https://t.co/OTWgKcJyF4 — by @tikapradhan,Mar 01 2020 
New lane rule on Suryabinayak road to minimise accidents punish rash driving Traffic police say heavy vehicles including buses need to stay on the left private vehicles on the right. https://t.co/HMPGzyKg5x — by @AnupOjha7,Feb 29 2020 
The deal was signed in the Qatari capital Doha by U.S. special envoy Zalmay Khalilzad and Taliban political chief Mullah Abdul Ghani Baradar https://t.co/YQvkImeWol,Feb 29 2020 
All three winter expeditions planned on Mt Everest have been called off due to threats of avalanches following the accumulation of fresh snow deposits on the world’s highest peak. https://t.co/zYhfQOFXmw — by @sangamprasai,Feb 29 2020 
Nepal go down against Malaysia in the ACC Eastern Region T20 opener in Bangkok https://t.co/WHAHh3e8LZ,Feb 29 2020 
Here are some of the best photos taken by our photographers in the past week https://t.co/6Cp6GnPLPo https://t.co/D9wNrOBT30,Feb 29 2020 
ICYMI: Hundreds of young healthy Nepalis die sudden deaths in foreign lands. No one knows what’s killing them https://t.co/NAHt3arvOJ — by @CK_Mandal #SaturdayFeature,Feb 29 2020 
⚡️ “Stories you should not miss today” https://t.co/v2EljqDvU8,Feb 29 2020 
Export revenues from listed products down 4 percent in the first six months Shipments from mid-July to mid-January were worth Rs 18.09 billion according to the Trade and Export Promotion Centre. https://t.co/qS0T1v5A2X — by @PrasainKrishana,Feb 29 2020 
The Supreme Court has issued an order for filing a contempt of court case against four high ranking police officials including the newly-appointed chief of Nepal Police. https://t.co/i416kqG7Kv — by @journo_shuvam,Feb 29 2020 
Fate of Sagarmatha Sambaad hangs in balance amid virus fears The first edition of the Sambaad scheduled for the first week of April is likely to be affected by the coronavirus outbreak and the measures taken to limit its spread. https://t.co/YKV5jMoGGU — by @anilkathmandu,Feb 29 2020 
In an interview with the Post's @shashwatpant Durga Karki talks about her new book Kumari Prashnaharu what drives her to write and the power writing has in today’s world. https://t.co/W2RH0Q1zQm,Feb 29 2020 
Book Review: Translating poetry is one thing but giving it life is an entirely different matter. The pace the pauses the energy—everything is lost in translation in Letter of a Jailbird. https://t.co/BWmbpmVvV9 — by @bibek_writes,Feb 29 2020 
Hammering away for livelihood From Nepal's southern belt construction workers endure harsh circumstances to build a life for themselves in the Capital. https://t.co/iyz7qRVYkx — by Rohan Bataju https://t.co/z0A3oWVQgc,Feb 29 2020 
Locals start returning encroached forest land in Bardiya Many farmers in the rural municipality have converted the forest land into agricultural fields. https://t.co/AsWMY5QCrD — by Thakur Singh Tharu,Feb 29 2020 
Art is refuge for Jaya Sharma How a visual artist used art to heal herself and battle through years of depression. https://t.co/VcBGO88ncd — by @elishashr & @ankitkhadgi,Feb 29 2020 
Ranimahal: the jewel of the west How much of the palace’s storied legacy is remaining today? Plan a visit to Palpa to find out for yourself. https://t.co/tWHGcf4eom — by Madhab Aryal,Feb 29 2020 
South Korea tells citizens to stay home at 'critical moment' in virus battle The country is grappling with the largest outbreak of the virus outside China as a new death took the toll to 17. https://t.co/5tShuH8ytu,Feb 29 2020 
The Medical Education Commission has formulated a new regulation under which colleges and institutes that fail to secure at least 70 percent marks in their evaluation for two consecutive years could have their licenses revoked. https://t.co/sLxwJ6f18A — by @binodjourno,Feb 29 2020 
Himalayan Sherpa Club defeated Gorkha Boys of Rupahdehi 5-4 on penalties to enter the semifinals of the Sudurpaschim Khaptad Gold Cup football tournament in Dhangadhi on Friday. https://t.co/aT8AbnH2XF — by Mohan Budhaair,Feb 29 2020 
Tembathan is 110km from Kathmandu but feels like a world apart The three villages in the Jugal Rural Municipality do not have the most basic infrastructures—not even a phone network. https://t.co/uu56r2BgAQ — by Anish Tiwari,Feb 29 2020 
Bagmati to launch maternal and child health care programme in remote areas The Ministry of Social Development said the programme will be launched in 14 wards of seven districts. https://t.co/tXRQI2BAUX — by Subash Bidari,Feb 29 2020 
New lane rule on Suryabinayak road to minimise accidents punish rash driving Traffic police say heavy vehicles including buses need to stay on the left private vehicles on the right. https://t.co/AHmBRdTIi4 — by @AnupOjha7,Feb 29 2020 
All three winter expeditions planned on Mt Everest have been called off due to threats of avalanches following the accumulation of fresh snow deposits on the world’s highest peak. https://t.co/5ch01sz98P — by @sangamprasai,Feb 29 2020 
Hundreds of young healthy Nepalis die sudden deaths in foreign lands. No one knows what’s killing them https://t.co/FdLjdysv8S — by @CK_Mandal #SaturdayFeature,Feb 29 2020 
Export revenues from listed products down 4 percent in the first six months Shipments from mid-July to mid-January were worth Rs 18.09 billion according to the Trade and Export Promotion Centre. https://t.co/UnsJsg94AR — by @PrasainKrishana,Feb 29 2020 
Fate of Sagarmatha Sambaad hangs in balance amid virus fears The first edition of the Sambaad scheduled for the first week of April is likely to be affected by the coronavirus outbreak and the measures taken to limit its spread. https://t.co/ZceX3jraIU — by @anilkathmandu,Feb 29 2020 
Oli is cornered in the ruling party and there is no one to blame but himself Over the last two years Oli has ignored genuine calls for changes to his unilateral working style which alienated many leaders who were once on his side. https://t.co/fzX5iqlwjF — by @tikapradhan,Feb 29 2020 
The Bagmati provincial government allocated a Rs150 million budget for the Large Fisheries Development Programme for the current fiscal year in a bid to make the province self-sufficient in fish production. https://t.co/Yq1NSssChf — by Pratap Bista,Feb 29 2020 
Flood fear looms over villages close to vulnerable embankments in Rautahat Government has not released funds to repair the embankments damaged in last year’s monsoon officials say. https://t.co/QSklazCn3R — by Shiva Puri,Feb 28 2020 
OPINION: Playing its part in a global crisis Nepal rises to the climate-change challenge https://t.co/zv05xZhqyr — by @tembo_dorothy,Feb 28 2020 
OPINION: Urban centres are sprouting on the fertile plains and river valleys that once fed the population. https://t.co/taDbzBF6ZG — by Khem R Shreesh,Feb 28 2020 
Captain Fantastica: With just the right amount of self-confidence on and off the court Sadina Shrestha is a paragon of virtue. https://t.co/c9VuIUKFw0 — by @zivesh #Weekender #unwindinstyle,Feb 28 2020 
The body of Saroj Pariyar the Nepali guide who had gone missing in an avalanche in Annapurna Base Camp in January has been found near Deurali Annapurna Rural Municipality on Friday. https://t.co/FT1QlRdlzl — by @abstractdpak,Feb 28 2020 
Nepal may potentially lose out on a Rs1 billion grant as a dispute over land lease rates could spoil the plan to make Nepal’s second international airport in Bhairahawa a fully solar-powered facility. https://t.co/34SYB8jFhb — by @sangamprasai,Feb 28 2020 
As the Oli and Dahal factions butt head over Bamdev Gautam there are fears that an escalation could seriously damage the party https://t.co/I6sRfxSTrW — by @anilkathmandu,Feb 28 2020 
⚡️ “Stories you should not miss today” https://t.co/dIYAY14RUu,Feb 28 2020 
Heavy snowfall for two days on the world’s highest peak has led to the cancellation of all expeditions planned for the winter https://t.co/5ch01sz98P — by @sangamprasai,Feb 28 2020 
A video showing a police officer baton charging a woman with a child in her arms went viral on Friday prompting criticism once again against the Nepal Police’s excessive use of force against civilians. https://t.co/BMlVvPSZ6J — by @journo_shuvam,Feb 28 2020 
As Covid-19 spreads public health officials consider plans for a worst-case scenario which includes shutting down all schools public transport and gatherings in case of a mass outbreak. https://t.co/SH4TBD7bfD — by @arjunpoudeltkp,Feb 28 2020 
Sanjay Memorial Foundation on Thursday felicitated two volleyball players in recognition of their significant contribution to the sport. https://t.co/JG86BrflAH,Feb 28 2020 
A one-day leadership summit for young women leaders to be held this Saturday Organised by Women Lead Nepal the summit aims to bring women of different spectrums of lives together. https://t.co/sqsPAfmJg0,Feb 28 2020 
Flood fear looms over villages close to vulnerable embankments in Rautahat Government has not released funds to repair the embankments damaged in last year’s monsoon officials say. https://t.co/QSklazCn3R — by Shiva Puri,Feb 28 2020 
The Bagmati provincial government allocated a Rs150 million budget for the Large Fisheries Development Programme for the current fiscal year in a bid to make the province self-sufficient in fish production. https://t.co/Yq1NSssChf — by Pratap Bista,Feb 28 2020 
Municipalities and rural municipalities across the country depend heavily on the federal government for budget to implement their programmes a report released by the Financial Comptroller General Office said. https://t.co/l6esivXLe6 — by @journoprithvi,Feb 28 2020 
The Embassy of Japan and Japan Foundation is organising their annual Japanese Film Festival in Kathmandu starting today. https://t.co/JoGaQvee3n,Feb 28 2020 
Defending champions Nepal Police Club bowed out to Nepal Armed Police Force after a 4-3 shootout defeat in their quarter-final of the Sudurpaschim Khaptad Gold Cup in Dhangadhi on Thursday. https://t.co/b670PIqeY3 — by Mohan Budhaair,Feb 28 2020 
Nepal Trust's land lease controversy PM Oli's birthday Security printing press scandal How closely did you follow the news this week? Take our quiz and find out. https://t.co/Ieq8Dx3E6a,Feb 28 2020 
WATCH: 11 Questions with singer and songwriter Bikki Gurung https://t.co/zR5jw1LuYm,Feb 28 2020 
@zivesh Fashion Lifestyle Food & Entertainment; a guide to all things trending. The Post's weekly supplement brings you all. 👇 https://t.co/jaBJuZzokL https://t.co/IZ0GdnpUhe,Feb 28 2020 
Playing its part in a global crisis Nepal is rising to the challenge posed by climate change and backing trade-led sustainable economic growth. https://t.co/zv05xZhqyr — by @tembo_dorothy,Feb 28 2020 
Ruling party’s decision to name Gautam for Upper House against spirit of constitution say experts https://t.co/hxYw1GaCfb — by @binodjourno,Feb 28 2020 
Yum Yum Cafe in Jhamsikhel is one of the latest restaurants on the block but how does it fare compared to the rest of the pan-Asian fare? https://t.co/Ps4Bn81vKO — Read this week's restaurant review by @HanteNumber1 to find out,Feb 28 2020 
OPINION: Urban centres are sprouting on the fertile plains and river valleys that once fed the population. https://t.co/taDbzBF6ZG — by Khem R Shreesh,Feb 28 2020 
@zivesh Performance endurance and bold aesthetics come together in powerful-looking trainers PUMA’s new Scuderia Ferrari Kart Cat X Sneakers are all about comfort and retro look. https://t.co/f4bKkBr1Sw — by Prashanna Ghimire,Feb 28 2020 
@zivesh All in for the win: Malvika Subba and Anushka Shrestha talk about the same crown they wore at different times. https://t.co/eoCMLafRsd — by Aayushma Wagle #Weekender #unwindinstyle,Feb 28 2020 
@zivesh From airport look to international events to vacation outfits find out who wore what this past month. https://t.co/DpGZ2KFmvP — by Ojashwi Shrestha #Weekender #unwindinstyle,Feb 28 2020 
@zivesh Embrace your inner skintellectual: Give your daily routine an organic-over with the help of some of the au naturel skincare products. https://t.co/Du42pcpuSU — by Prija Koirala #Weekender #unwindinstyle,Feb 28 2020 
Captain Fantastica: With just the right amount of self-confidence on and off the court Sadina Shrestha is a paragon of virtue. https://t.co/c9VuIUt4Es — by @zivesh #Weekender #unwindinstyle,Feb 28 2020 
As Covid-19 spreads public health officials consider plans for a worst-case scenario which includes shutting down all schools public transport and gatherings in case of a mass outbreak. https://t.co/SH4TBCPAo5 — by @arjunpoudeltkp,Feb 28 2020 
Not measles-free after all: Immunisation drives lose credibility due to premature celebrations. https://t.co/Pb5uoquRQo — Read today's editorial,Feb 28 2020 
Nepal may potentially lose out on a Rs1 billion grant as a dispute over land lease rates could spoil the plan to make Nepal’s second international airport in Bhairahawa a fully solar-powered facility. https://t.co/34SYB823SB — by @sangamprasai,Feb 28 2020 
Ruling party appears headed for another confrontation between Oli and Dahal As the Oli and Dahal factions butt head over Bamdev Gautam there are fears that an escalation could seriously damage the party. https://t.co/I6sRfxSTrW — by @anilkathmandu,Feb 28 2020 
A week after Nepal Airlines Corporation decided to sell 25 percent of its shares private airline operators and experts welcomed the move but said the specific policy was not in line with commercial objectives. https://t.co/HXhTvIjyYP — by @sangamprasai,Feb 28 2020 
Nepali Congress President Sher Bahadur Deuba refuting his involvement in leasing out Nepal Trust’s Tahachal land said that the Oli administration is trying to divert attention after being embroiled in controversies and irregularities. https://t.co/tGRN4epMyF — by @journoprithvi,Feb 27 2020 
Measles outbreak in Dhading  two years after district declared fully immunised A medical team found that none of the children in Soldanda village was vaccinated against the disease. https://t.co/WzkR6O13pk — by @arjunpoudeltkp,Feb 27 2020 
Open spaces are vitally important to the social cultural environmental and aesthetic life of a city but in the Kathmandu Valley they’re fast shrinking. Here is everything you need to know about Kathmandu’s open spaces. https://t.co/L0iZrxuVYJ — by @TKPSamu,Feb 27 2020 
As Covid-19 spreads public health officials consider plans for a worst-case scenario https://t.co/SH4TBD7bfD — by @arjunpoudeltkp,Feb 27 2020 
Civil code deems a man and woman married if a child is born but opinions are divided While some rights activists believe that the provision will help ensure citizenship for the child others see it as a patriarchal imposition. https://t.co/8DtZQEgBO4 — by @elishashr,Feb 27 2020 
RT @SanjeevSatgainy: Ruling party appears headed for another confrontation between Oli and Dahal As the Oli and Dahal factions butt head o…,Feb 27 2020 
Gyawali claims progress on transitional justice in Geneva but back home victims are boycotting the process https://t.co/nHl5KSQ64U — by @binodjourno,Feb 27 2020 
⚡️ “ICYMI: Top stories from Thursday February 27” https://t.co/7QJkMHTXHZ,Feb 27 2020 
Nepal Stock Exchange index extends its bull run jumps 198 points week-on-week to close at 1632.17 https://t.co/mwlulOctUY — by Himendra Mohan Kumar,Feb 27 2020 
Oli & Dahal’s struggle to wrest control of party plays out over Bamdev Gautam Party Secretariat at Dahal’s behest nominated Gautam for National Assembly but Oli preempts the decision by nominating Yubaraj Khatiwada for a second term. https://t.co/vZwdaSUQsm — by @anilkathmandu,Feb 27 2020 
Several wards of Nepalgunj Sub-metropolis are found to be encroaching upon public lands to build their office buildings. https://t.co/QFGrXUwEib — by Madhu Shahi,Feb 27 2020 
The police investigation has revealed that Amrit Kumar Ghale economic advisor to State Minister for Urban Development Ram Bir Manandhar abducted a teenager held her captive for several days and raped her multiple times. https://t.co/UhJVMgPd1R — by @journo_shuvam,Feb 27 2020 
Five including CPN (ML) General Secretary CP Mainali injured in a road accident https://t.co/qlPJk07jWJ — by Sunita Baral,Feb 27 2020 
Traffic congestion at Neta Chowk--the main road that links Rajbiraj to the East-West Highway--in Rajbiraj Municipality has affected the daily lives of locals. https://t.co/tuYoiAy0R9 — by Abdhesh Kumar Jha,Feb 27 2020 
Out of the six border points that are in operation in Darchula district only one has a customs office. https://t.co/sX8Rz8sKwq — by Manoj Badu,Feb 27 2020 
Nepali national among 124 airlifted by India from a quarantined cruise ship in Japan They will be kept in a quarantine facility at an Army camp in Manesar Haryana for 14 days. https://t.co/AoD9Sv6wUG — by @sureshrajn,Feb 27 2020 
In Salyan agriculture grants do not reach farmers While the budget allocated to them is being misused most farmers in the district remain unaware of the grants meant for them. https://t.co/jAr6WgsWzM — by Biplav Maharjan,Feb 27 2020 
The global covid-19 outbreak has impacted Nepali migrant labourers awaiting their turn to go to South Korea under a government scheme. https://t.co/r6955oz20z — by @CK_Mandal,Feb 27 2020 
The citrus industry in Gulmi Arghakhanchi and Myagdi districts generated more than Rs770 million in economic activity this year. https://t.co/n7d7K5284w — by Birendra KC and Ghanashyam Khadka,Feb 27 2020 
Anti-corruption body tells police to suspend 16 personnel stationed at the Border Police Post in Timure Rasuwa The personnel allegedly seized 422gm smuggled gold and kept it for themselves the anti-corruption body said. https://t.co/gABKnlTWqn — by @journoprithvi,Feb 27 2020 
Rush hour traffic snarls slow down ambulances put patients’ lives at risk Although traffic police try their best to clear the way some drivers don’t help the cause. https://t.co/6QWy74Pc2M — by @journo_shuvam,Feb 27 2020 
A week after Nepal Airlines Corporation decided to sell 25 percent of its shares private airline operators and experts welcomed the move but said the specific policy was not in line with commercial objectives. https://t.co/3l04MCU3n9 — by @sangamprasai,Feb 27 2020 
Nepali Congress President Sher Bahadur Deuba refuting his involvement in leasing out Nepal Trust’s Tahachal land said that the Oli administration is trying to divert attention after being embroiled in controversies and irregularities. https://t.co/dygMjXyDNJ — by @journoprithvi,Feb 27 2020 
OPINION: The UK is standing shoulder to shoulder with Nepal to tackle climate change. https://t.co/0VkRAf6jMM — by @lisahonan07 & @NicolaPollittUK,Feb 27 2020 
Nepali artists you should listen to-if you haven’t already The Post's @shashwatpant takes a look at a few singers who are creating some interesting music highlighting their best works to date. https://t.co/tXiGM29egl,Feb 27 2020 
Measles outbreak in Dhading  two years after district declared fully immunised A medical team found that none of the children in Soldanda village was vaccinated against the disease. https://t.co/3X8RZhEzwk — by @arjunpoudeltkp,Feb 27 2020 
OPINION: Countries need to forget their borders and come together to control and eliminate the coronavirus. https://t.co/QAsowIJu3x — by @khardobad,Feb 27 2020 
Open spaces are vitally important to the social cultural environmental and aesthetic life of a city but in the Kathmandu Valley they’re fast shrinking. Here is everything you need to know about Kathmandu’s open spaces. https://t.co/ZXhSpR1OxP — by @TKPSamu,Feb 27 2020 
Civil code deems a man and woman married if a child is born but opinions are divided While some rights activists believe that the provision will help ensure citizenship for the child others see it as a patriarchal imposition. https://t.co/YNRTN0Cz6Q — by @elishashr,Feb 27 2020 
EDITORIAL: The local and provincial government civil society alumni and Tribhuvan University itself must all collaborate to turn around Thakur Ram Multiple Campus. https://t.co/iDIN3v8tA1,Feb 27 2020 
Gyawali claims progress on transitional justice in Geneva but back home victims are boycotting the process https://t.co/g59Fks4OPr — by @binodjourno,Feb 27 2020 
Oli & Dahal’s struggle to wrest control of party plays out over Bamdev Gautam Party Secretariat at Dahal’s behest nominated Gautam for National Assembly but Oli preempts the decision by nominating Yubaraj Khatiwada for a second term. https://t.co/NDvuel8FlM — by @anilkathmandu,Feb 27 2020 
Experts have urged the government to loosen the paid-up capital requirement for aspiring airlines as available slots are set to expand with two international airports coming up and new carriers will be needed to fill them. https://t.co/B7fpg15hHC — by @sangamprasai,Feb 26 2020 
Gallery Mcube brings together 20 artists’ works to celebrate the human body uncovered and untethered. https://t.co/rvVZ1tbELJ — by @SrizuB,Feb 26 2020 
Two failed attempts and graft scandal later global bidding for passports likely soon With the stock of passports fast running out the Department of Passports has no choice but to consider calling for a global tender. https://t.co/hHER5OJFOA — by @anilkathmandu,Feb 26 2020 
Custom shoes are hard to come by in Nepal but these companies are tinkering with kicks to help people peacock and show off their personal flair. https://t.co/AqLeUaZHGr — by @ankitkhadgi,Feb 26 2020 
Faced with a resource crunch Birgunj’s Thakur Ram Multiple Campus founded in 1952 has been struggling to keep up its legacy of academic excellence alive. https://t.co/Tdhmrjy4o5 — by Shankar Acharya,Feb 26 2020 
Two second-half goals inside two minutes help the Lalitpur outfit defeat Nawa Jana Jagriti Youth Club https://t.co/XUhAkEBEIg — by Mohan Budhaair,Feb 26 2020 
⚡️ “ICYMI: Top stories from Wednesday February 26” https://t.co/Z3hssDe4an,Feb 26 2020 
Congress President Sher Bahadur Deuba refutes involvement in leasing out Nepal Trust’s Tahachal land https://t.co/dygMjXyDNJ — by @journoprithvi,Feb 26 2020 
Amending the MCC Nepal compact could violate the Vienna Convention According to the Vienna Convention on the Law of Treaties a treaty once signed cannot be revised later by altering its primary purpose and objective. https://t.co/isdE65axiL — by @binodjourno,Feb 26 2020 
Attempting to deflect blame Nepal Trust points to past governments as also complicit A white paper issued by the Nepal Trust alludes to the alleged culpability of former prime ministers Dahal Deuba and Bhattarai. https://t.co/mG961JCPwE — by @journoprithvi,Feb 26 2020 
With over 11000 vacant posts in Nepal Police including of high-ranking officials a question is being raised whether the law enforcement agency can carry out their work effectively. https://t.co/kGpHPdkE7G — by @journo_shuvam,Feb 26 2020 
The ruling Nepal Communist Party on Wednesday decided to nominate party vice-chair Bamdev Gautam as a National Assembly member. https://t.co/Hnb473FBiB,Feb 26 2020 
Wild orchids in Dolakha forests are threatened due to illegal trading of the flower lack of awareness among locals and haphazard construction of infrastructure—mainly roads. https://t.co/nLQn39C1qw — by Rajendra Manandhar,Feb 26 2020 
The poor pace of the construction work of Diktel-Khanidanda-Ahale road section in Khotang has greatly inconvenienced the locals with many raising their voices against the delay and the quality of work. https://t.co/Fegb1vI2xX — by Dambar Singh Rai,Feb 26 2020 
Epidemiology and Disease Control Division has alerted health workers serving in state-run health facilities across the country about a possible outbreak of vector-borne diseases. https://t.co/kH64TaVmYv — by @arjunpoudeltkp,Feb 26 2020 
For a compact SUV the Subaru XV brings its own muscle to the segment. https://t.co/r7Nv52khKT — by Saras Sthapit Shrestha,Feb 26 2020 
At least 19 people have been killed in the Indian capital during violent clashes between Hindu and Muslim groups over a new citizenship law. https://t.co/TVZ4NJGeJ2,Feb 26 2020 
A brace from Bikram Singh Thakuri guided hosts Sudurpaschim XI to a 4-2 victory over Kanchanjunga FC of India as they entered into the semi-finals of the Sudurpaschim Khaptad Gold Cup football tournament on Tuesday. https://t.co/ls249ueJe4 — by Mohan Budhaair,Feb 26 2020 
Most government offices in all eight local units of Banke district do not have breastfeeding rooms leaving female employees and service seekers in hardships. https://t.co/O3bBtyj9KO — by Madhu Shahi,Feb 26 2020 
Experts have urged the government to loosen the paid-up capital requirement for aspiring airlines as available slots are set to expand with two international airports coming up and new carriers will be needed to fill them. https://t.co/EJ8y8YU8Vb — by @sangamprasai,Feb 26 2020 
The locals of Hattigauda for the past week have been protesting against the municipality’s use of the local forest area as a dumping site. https://t.co/CZsarIect5 — by Hariram Upreti,Feb 26 2020 
Gallery Mcube brings together 20 artists’ works to celebrate the human body uncovered and untethered. https://t.co/2hT0X5xDae — by @SrizuB,Feb 26 2020 
The meeting of the House of Representatives scheduled to endorse four bills that have been pending since the previous session was adjourned on Tuesday for the lack of a quorum. https://t.co/0uhF9SmKgX — by @binodjourno,Feb 26 2020 
Nepali Congress and Rastriya Janata Party Nepal have demanded the formation of a parliamentary enquiry committee to investigate the alleged corruption charges against Gokul Baskota and clarification from Prime Minister KP Sharma Oli on corruption. https://t.co/BlKPxNVC90,Feb 26 2020 
Custom shoes are hard to come by in Nepal but these companies are tinkering with kicks to help people peacock and show off their personal flair. https://t.co/TO4GoHTyA6 — by @ankitkhadgi,Feb 26 2020 
OPINION: An evolving harmonisation of global scientific knowledge political values and economic incentives saved the stratospheric ozone. https://t.co/aPRaa45imM — by @SnehaPandey92,Feb 26 2020 
Two failed attempts and graft scandal later global bidding for passports likely soon With the stock of passports fast running out the Department of Passports has no choice but to consider calling for a global tender. https://t.co/FpW9hPMqPb — by @anilkathmandu,Feb 26 2020 
Faced with a resource crunch Birgunj’s Thakur Ram Multiple Campus founded in 1952 has been struggling to keep up its legacy of academic excellence alive. https://t.co/7uTcxJGPFU — by Shankar Acharya,Feb 26 2020 
EDITORIAL: Mismanagement and corruption have brought down the national flag carrier. https://t.co/X9DkFBxrOL,Feb 26 2020 
Amending the MCC Nepal compact could violate the Vienna Convention According to the Vienna Convention on the Law of Treaties a treaty once signed cannot be revised later by altering its primary purpose and objective. https://t.co/tUymiy93Zf — by @binodjourno,Feb 26 2020 
