Tweet,Date
भारतको कर्नाटकले घोषणा गर्‍यो कोरोना महामारी https://t.co/W49yNkT6Kt,Mar 11 2020 
मास्क र स्यानिटाइजर बढी मूल्यमा बेच्ने थप ४ मेडिकललाई तिराइयो २–२ लाख जरिवाना https://t.co/2HUQxs768v,Mar 11 2020 
कोरोना जोखिमका लागि पूर्वतयारी राम्रो नभएको चिकित्सक नेपालद्वारा आलोचना https://t.co/SkibEUCmpF,Mar 11 2020 
प्रधानमन्त्री ओलीलाई मिर्गौला दिने समिक्षा डिस्चार्ज https://t.co/eIrhXXZr9D,Mar 11 2020 
अनुहारमा बारम्बार हात लैजाने बानी छ? कोरोना भाइरसको संक्रमण फैलने खतरा https://t.co/JfzccrDmmj,Mar 11 2020 
तानसेनमा डायलाइसिस सेन्टर सञ्चालन हुँदै https://t.co/xGPvEjP9AA,Mar 11 2020 
क्यान्सरका बिरामीलाई कोरोनाको जोखिम कति? https://t.co/JZTy9vYWdM,Mar 11 2020 
सर्जिकल मास्कको विकल्प... चिकित्सक भन्छन्- स्वस्थ व्यक्तिले मास्क लगाउनु पर्दैन https://t.co/0LZNQv27hC,Mar 11 2020 
मास्क र स्यानिटाइजर कालोबजारी गर्ने ४ मेडिकललाई २-२ लाख जरिवाना https://t.co/HtEFtY0Gfc,Mar 11 2020 
युकेकी स्वास्थ्यमन्त्रीलाई कोरोना संक्रमण https://t.co/nx9VKyy3ng,Mar 11 2020 
कोरोना एन्जाइटी र बच्ने उपाय https://t.co/yU3x2Tbjj4,Mar 11 2020 
अनुहारमा रहेको ५ किलोको ट्युमरको सफल शल्यक्रिया अलिमले पाए नयाँ जीवन https://t.co/1zzxIf6UU5,Mar 11 2020 
कोरोनाको आशङ्कामा टेकु अस्पतालको आइसोलेसनमा दुई नेपाली https://t.co/EinWJcF7Hc,Mar 10 2020 
प्रधानमन्त्री पहिलेझैं सक्रिय हुन कम्तीमा ६ महिना : चिकित्सक https://t.co/Tp1L085vKm,Mar 10 2020 
सरकारले अब कोरोनाको संक्रमण देखिएमा क्वारेन्टाइनमा राख्न सक्दैन : मन्त्री ढकाल https://t.co/kr65GgSe29,Mar 10 2020 
कोरोना मात्र होइन अनगिन्ती चुनौती कोरोनाभन्दा डरलाग्दो स्वास्थ्य चुनौती आउन सक्ला? https://t.co/NlMPSzJBUN,Mar 10 2020 
कोरोना परीक्षण गर्न सक्ने निजी प्रयोगशालाको विवरण माग https://t.co/r6dYqy7CfU,Mar 10 2020 
चीनमा कोरोना संक्रमण घट्दै : ७० प्रतिशत निको भए वुहानका अस्थायी अस्पताल बन्द [फोटो फिचर] https://t.co/EmKZbemDfu,Mar 10 2020 
कोरोना संक्रमण : मास्क प्रभावहीन हुनसक्ने यी पाँच कारण https://t.co/lYRV4aMDOf,Mar 10 2020 
बालबालिका र महिलामा किन कम देखियो कोरोनाको असर? https://t.co/tPxCzd6Har,Mar 10 2020 
यस्तो पनि हेल्थ डेस्क! न स्वास्थ्यकर्मी न त परामर्श https://t.co/ZnXKcI161O,Mar 10 2020 
पहिलो ब्याचका मिडवाइफलाई एकै अस्पतालमा परिचालन गरिने https://t.co/nxSMU65Z6x,Mar 10 2020 
कुवेतबाट फर्किएका एक नेपाली कोरोनाको आशंकामा पाटन अस्पतालमा भर्ना https://t.co/i2Jt0WF59T,Mar 09 2020 
नेपालमा ४ सय ४१ जनाको कोरोना परीक्षण सबैको रिपोर्ट नेगेटिभ https://t.co/ZLmuniJ2IX,Mar 09 2020 
प्रधानमन्त्रीको स्वास्थ्य अपडेट : हिँडडुल र व्यायामलाई निरन्तरता https://t.co/rFujIITBre,Mar 09 2020 
भारतमा कोरोना भाइरसको संक्रमण ४३ जनामा https://t.co/IFXyD2NIw0,Mar 09 2020 
कोरोना प्रभाव : संक्रमण फैलिएका ८ देशका नागरिकलाई नेपाल आउन रोक https://t.co/2I9q8oS7Ue,Mar 09 2020 
प्रधानमन्त्री ओली रहेकै अस्पतालमा बेखर्ची एक मिर्गाैला बिरामी मजदुरी गरेर भाइको मिर्गौला उपचार गराइरहेकी तारा https://t.co/5CtQf2j0MV,Mar 09 2020 
वीर अस्पतालमा क्यान्सर उपचारको अत्याधुनिक टोमोथेरापी सेवा सुरु हुँदै https://t.co/Gy4vNmVa6c,Mar 09 2020 
जब मन्त्रीले अनुगमनमा पुग्दा अनुदान लिएको अस्पतालमा ताला देखे! - खाली भवनमा दुई करोड स्वाह https://t.co/KTFo6dhjsA,Mar 09 2020 
पोखरा स्वास्थ्य विज्ञान प्रतिष्ठानको पिजी प्रवेश परीक्षाको नतिजा प्रकाशित https://t.co/LdxJAK51kD,Mar 09 2020 
कोरोना फोबिया : डर र त्रास होइन सचेत रहनुपर्छ [भिडियो रिपोर्ट] https://t.co/8sVQ1uFq0u,Mar 09 2020 
रहिनन् डा बिएम खरेल https://t.co/i8r0DDXD5Y,Mar 09 2020 
होली : रङ खेल्नुका बेफाइदा https://t.co/hNRr3nwQmo,Mar 09 2020 
प्रधानमन्त्रीको उपचारमा संलग्न नर्स र सहयोगी भन्छन्– देशभित्रै राम्रो उपचार हुन्छ भन्ने विश्वास बढ्यो [भिडियो] https://t.co/je27w1hm8C,Mar 08 2020 
कोरोनाबाट जोगिन गाउँ–गाउँमा सचेतना फैलाउँदै गन्धर्व https://t.co/MZ5k76Fon3,Mar 08 2020 
डा श्रेष्ठको अध्यक्षतामा नेस्कमको दोस्रो कार्यसमिति गठन https://t.co/jHjRobTQh5,Mar 08 2020 
बैतडी जिप दुर्घटनाका घाइतेको हेलिकोप्टरबाट उद्दार https://t.co/U1bKc3xwF5,Mar 08 2020 
चीनबाट १७५ नेपाली लिएर फर्कँदा... डा क्षेत्रीको अनुभव [भिडियो] क्वारेन्टाइनका १४ दिन https://t.co/Q0Y6Yrno62,Mar 08 2020 
स्वास्थ्य क्षेत्रमा नेतृत्व गर्ने महिला : चुनौती कायम छ https://t.co/EQBGujwAMw,Mar 08 2020 
कोरोना संक्रमण : यस कारण नडराऔं https://t.co/RjkDdpXI3F,Mar 08 2020 
प्रधानमन्त्री ओलीलाई शुभेच्छा पत्र https://t.co/mlsFwDXuQe,Mar 08 2020 
स्थिर सरकार अस्थिर स्वास्थ्य मन्त्रालय https://t.co/FlXF6yBQZV,Mar 08 2020 
कार्यस्थललाई कोरोनाबाट सुरक्षित राख्ने ८ उपाय https://t.co/8K8u2JNwKa,Mar 08 2020 
स्टिम वा साउना बाथ लिँदा अपनाउनुपर्ने ७ सावधानी कस्ता व्यक्तिले लिनै हुँदैन? https://t.co/pwkM7qptAF,Mar 08 2020 
नर्सिङ काउन्सिलको लाइसेन्स परीक्षामा ७ मिडवाइफसहित ४ हजार ३ सय ९० नर्स पास https://t.co/0lhM0aO5Gm,Mar 07 2020 
कोरोनाको डर : सही तरिकाले हात कसरी धुने ? || Proper way of washing hands || https://t.co/RArRkRrjAJ,Mar 07 2020 
सही तरिकाले हात कसरी धुने? [भिडियोसहित] https://t.co/wXK9d7d3qL,Mar 07 2020 
कर्णाली प्रदेशको निर्णय : पाँच नाकामा हेल्थ डेस्क स्थापना गर्ने https://t.co/BHS7TvAVXC,Mar 07 2020 
प्रधानमन्त्री ओलीको स्वास्थ्य अपडेट : राम्रो सुधार फिजियोथेरापी हुँदै https://t.co/qsqvSSuiMz,Mar 07 2020 
मेट्रोनले हप्काउँदा शिक्षण अस्पतालको स्थायी जागिरबाट राजीनामा दिएको त्यो दिन https://t.co/P6u3yd8qLM,Mar 07 2020 
इटालीमा काेराेना भाइरसबाट एकैदिन ४९ जनाकाे मृत्यु https://t.co/imw8OaAvYh,Mar 07 2020 
स्यानिटाइजर कालोबजारी गरेको आरोपमा एक पक्राउ https://t.co/FGEd38ectz,Mar 07 2020 
नर्सिङ काउन्सिलको लाइसेन्स परीक्षा आज : ५ हजार १६ नर्स सहभागी हुँदै https://t.co/he8J8aRwBt,Mar 07 2020 
यी हुन् प्रधानमन्त्रीको मिर्गौला प्रत्यारोपणमा सहभागी १२ नर्स र सहयोगी https://t.co/ADj3Jw0FId,Mar 06 2020 
कोरोना नियन्त्रणका लागि सरकारको तयारी के छ? स्वास्थ्यमन्त्री ढकालले संसदमा यसरी दिए जानकारी [भिडियो] https://t.co/PBJOcRP8KD,Mar 06 2020 
श्रृंखलाले बनाइदिएको स्वास्थ्य चौकीमा मिस वर्ल्ड टोनी https://t.co/e76enU1r9i,Mar 06 2020 
कोरोना नियन्त्रणका लागि अमेरिकाले दियो नेपाललाई ‘पिपिई’ सहयोग https://t.co/ekMhvqYdQH,Mar 06 2020 
कोरोना प्रभाव : कालोबजारी नियन्त्रण गर्न गृहमन्त्रीको निर्देशन https://t.co/iESKgIfJRp,Mar 06 2020 
इरानी विदेश मन्त्रीका सल्लाहकारको कोरोनाका कारण मृत्यु https://t.co/jQsABfIb4U,Mar 06 2020 
प्रधानमन्त्रीको स्वास्थ्य अपडेट : हिँडडुल गराउन थालियो ठोस आहार दिन सुरु दाता समीक्षाको स्वास्थ्य पनि क्रमिक सुधार https://t.co/7IHomwEaWT,Mar 06 2020 
नेपालमा अत्यावश्यक औषधि रोक्दैनौं : भारत https://t.co/XDarlKfZLp,Mar 06 2020 
माक्स र स्यानिटाइजर आयातमा भन्सार छुट दिने तयारी https://t.co/qGzLgsYtlU,Mar 06 2020 
भूकम्प र नाकाबन्दीमा झैँ अहिले पनि औषधि अभाव हुन दिन्नौं : नेपाली उत्पादक https://t.co/uCkAd6o8RA,Mar 06 2020 
कोरोना प्रभाव : न्याम्सको दीक्षान्त समारोह स्थगित https://t.co/JubAODlnUk,Mar 06 2020 
नेपाल नर्सिङ काउन्सिलद्वारा २०७७ मा हुने दर्ता परीक्षाको कार्यतालिका जारी https://t.co/jinMAudCyl,Mar 06 2020 
प्रधानमन्त्री ओलीको मिर्गौला प्रत्यारोपण गर्ने चिकित्सलाई संसदबाट सम्मान गर्न माग https://t.co/ep73qC2obL,Mar 06 2020 
कोरोनाका विषयमा संसदमा गगन थापाले भने - तयारी गर्ने गोल्डेन अवसर पाएका छौं सदुपयोग गरौं [भिडियो] सार्वजनिक महत्वको प्रस्ताव पेश https://t.co/RYiN8uf2BE,Mar 06 2020 
अस्पतालको शय्याबाट प्रधानमन्त्रीले भने - स्वास्थ्यमा सुधार आएको छ छिट्टै काममा फर्किन्छु https://t.co/k43ufKEcEn,Mar 06 2020 
टेकुबाट फरार भएका कोरोना आंशका गरिएका व्यक्ति धरान बिपी प्रतिष्ठानको आइसोलेसनमा भन्छन्- क्वारेन्टाइनमा राख्नुपर्छ भनेपछि तनाव भयाे अनि यता आएँ https://t.co/su2XMmTfb1,Mar 06 2020 
मेडिकल शिक्षामा प्रविधिको उपयोग https://t.co/iqoQmCh0ry,Mar 06 2020 
संसदमा कोरोना भाइरसबारे जरुरी सार्वजनिक महत्वको प्रस्ताव पेस हुँदै https://t.co/8JVprHa0TT,Mar 06 2020 
बागमती प्रदेश सरकारकाे निर्णय - कोरोना संक्रमणबाट जाेगिन हात नमिलाउने https://t.co/GFubtky7kL,Mar 06 2020 
स्थिर सरकार अस्थिर स्वास्थ्य मन्त्रालय दुई वर्षमा तीन मन्त्री ६ सचिव https://t.co/3QIRmRz1NZ,Mar 06 2020 
प्रधानमन्त्रीलाई आँखा खोल्नुहाेस् भन्दा खोल्नुभयो दुखेको छ भन्दा छैन भन्नुभयो : डा दिव्यासिंह शाह [अन्तर्वार्ता] ‘डिस्चार्ज भएको एक सातापछि प्रधानमन्त्रीले मिटिङ गर्न सक्नुहुनेछ’ https://t.co/Ko4metH0aq,Mar 05 2020 
सरकारी चिकित्सक संघको निर्वाचन स्थगित https://t.co/gumz0mrY3b,Mar 05 2020 
डा तारा पौडेल दोषी ठहर ४ महिना कैद र एक लाख जरिवाना https://t.co/K5S4Jagbmv,Mar 05 2020 
विमानस्थलबाट कोरोना भित्रिन नदिन के गर्दैछ स्वास्थ्य मन्त्रालय? [भिडियो] https://t.co/8JxVrKCBqy,Mar 05 2020 
भीम अस्पतालको गुरुयोजना तयार लागत अनुमान ३६ करोड https://t.co/SaczNq6RKc,Mar 05 2020 
श्रवण दिवसमा सांगीतिक कार्यक्रम https://t.co/NTi24H7MU9,Mar 05 2020 
प्रधानमन्त्रीको स्वास्थ्य अपडेट : अपेक्षाकृत सुधार https://t.co/yz3aNEWPBj,Mar 05 2020 
३७ नाकामा कोरोना जाँचको व्यवस्था : सरकार https://t.co/zelFQYVGfP,Mar 05 2020 
कोरोनाको संक्रमण भित्रिन नदिन अन्तर्राष्ट्रिय उडान र सीमानाका बन्द गरौं : स्वास्थ्य राज्यमन्त्री रावत https://t.co/imlPg8nJvk,Mar 05 2020 
कोरोनाको आशंका गरिएका व्यक्ति टेकु अस्पतालबाट भागेर विराटनगर पुगे https://t.co/kxpuWvgecr,Mar 05 2020 
औषधि र कच्चा पदार्थ नरोक्न भारतलाई पत्राचार गर्ने सरकारको तयारी औषधि व्यवसायी भन्छन्- सरकारले समन्वय गरे औषधि अभाव हुन दिँदैनौं https://t.co/aRt5rYjw4f,Mar 05 2020 
मास्क अभाव : व्यवसायीमाथि शंका होइन बिचौलिया नियन्त्रण https://t.co/Ye81SHhzmj,Mar 05 2020 
कोरोना प्रभाव : भेलासम्मेलन नगर्न काठमाडौं प्रशासनको अनुरोध https://t.co/wBuE4U9d3X,Mar 05 2020 
प्रधानमन्त्री ओलीलाई तरल खानेकुरा दिन थालियो चिकित्सक भन्छन्- बोल्न सक्ने अवस्थामा हुनुहन्छ तर बोल्न दिएका छैनौं https://t.co/iMTA0v1SCU,Mar 05 2020 
कोरोना भइरसका लक्षण र जोगिने उपाय https://t.co/euANhawrSA,Mar 05 2020 
प्रधानमन्त्री ओली र समीक्षाको स्वास्थ्य सामान्य तरल खानेकुरा खुवाउने तयारी बोल्न सक्ने अवस्थामा https://t.co/HQjSvndg5T,Mar 05 2020 
कोरोना संक्रमण : भारतले औषधि र कच्चा पदार्थको निर्यातमा लगायो रोक नेपालमा पनि असर https://t.co/obln8QERqs,Mar 05 2020 
कोरोना संक्रमण : भारतले औषधि र कच्च पदार्थको निर्यातमा लगायो रोक नेपालमा पनि असर https://t.co/vgdjauf2lm,Mar 04 2020 
प्रत्यारोपणको ५ घन्टा : प्रधानमन्त्रीको शरीरमा मिर्गौला जोड्न लागेको त्यो ३९ मिनेट शल्यकक्ष भित्र र बाहिरका दृश्य https://t.co/G1VsXDHOf7,Mar 04 2020 
त्रिवि शिक्षण अस्पतालले औपचारिक रुपमा सार्वजनिक गर्‍यो मिर्गौला दाताको नाम https://t.co/0EY7g4Lcww,Mar 04 2020 
प्रधानमन्त्रीको मिर्गौला प्रत्यारोपणपछि टिचिङमा देखिएको मुस्कान [फोटो फिचर] https://t.co/nysTe8AFjl,Mar 04 2020 
मास्क लुकाउने र बढी मुल्यमा बेच्नेलाई २ लाख जरिवाना https://t.co/1N0QeGKjxC,Mar 04 2020 
मिर्गौला प्रत्यारोपण सफल भएपछि प्रधानमन्त्री ओलीको स्वास्थ्यका विषयमा जानकारी दिँदै डाक्टर https://t.co/kccINnPaRh https://t.co/kAnL6mfrHH,Mar 04 2020 
चिकित्सा शिक्षा आयोगले जारी गर्‍यो शैक्षिक क्यालेन्डर पिजी परीक्षा जेठमा हुने -प्रमाणपत्र तहदेखि डिएम/एमसिएचसम्म साझा परीक्षा हुने https://t.co/MQcyFkQVdq,Mar 04 2020 
प्रधानमन्त्रीलाई पहिलो पटक मिर्गौला दिने अन्जान भन्छिन्–निकै खुसी लागेको छ मेरी भान्जी पनि आँटिली नै हुन् https://t.co/v0w5YseBtd,Mar 04 2020 
प्रधानमन्त्री ओलीलाई पोष्टअपको आइसियुमा सारियो https://t.co/EYFS8z5am9,Mar 04 2020 
प्रधानमन्त्रीलाई मिर्गौला दान गर्ने समीक्षालाई पोस्टअप वार्डमा सारियो https://t.co/DXKvfrVRQx,Mar 04 2020 
प्रधानमन्त्रीमा मिर्गौला प्रत्यारोपण सफल मिर्गौलाले काम गर्न थाल्यो https://t.co/j5hxEGI4jh,Mar 04 2020 
मिर्गौला दाता समीक्षाको शल्यक्रिया सकियो प्रधानमन्त्रीमा प्रत्यारोपण जारी https://t.co/6aSOjaU00D,Mar 04 2020 
'देशव्यापी नि:शुल्क मास्क अभियान' आवश्यक https://t.co/kalEQ3whTG,Mar 04 2020 
यसरी हुँदै छ प्रधानमन्त्रीको मिर्गौला प्रत्यारोपण https://t.co/8P4LwcMdLH,Mar 04 2020 
विभिन्न राष्ट्रका प्रमुखद्धारा प्रधानमन्त्रीको स्वास्थ्यलाभको कामना https://t.co/WzknIljcUS,Mar 04 2020 
प्रधानमन्त्री ओलीको शल्यक्रिया सुरु https://t.co/tNNWqT2me7,Mar 04 2020 
प्रधानमन्त्री ओलीलाई अप्रेसन थियटरमा लगियो https://t.co/mSVq5u5Ngx,Mar 04 2020 
नेपाल घुमेर स्पेन फर्किएका एक व्यक्तिको कोरोना भाइरसका कारण मृत्यु https://t.co/QwjuS37lMP,Mar 04 2020 
प्रधानमन्त्री ओलीलाई अप्रेसन थियटरमा लैजाने तयारी अस्पतालमा मन्त्रीहरुको उपस्थिती https://t.co/4EtLLiCM8Y,Mar 04 2020 
प्रधानमन्त्री ओलीको मिर्गौला प्रत्यारोपण आज https://t.co/jBX0p9LEAQ,Mar 04 2020 
सबै अस्पतालले अनिवार्य आइसोलेसन वार्ड बनाउनु : बागमती प्रदेश https://t.co/UWrnf4yIvK,Mar 03 2020 
कतारबाट फर्किएका एक नेपालीमा कोरोनाको आशंका अस्पताल भर्ना https://t.co/sbVciS1u38,Mar 03 2020 
उपभोग्य वस्तु तथा मास्कको नियमित र सहज व्यवस्थापन गर्ने सरकारको निर्णय - विमानस्थल तथा नेपाल प्रवेश गर्ने नाकामा स्वास्थ्य जाँच थप प्रभावकारी बनाइने https://t.co/jNci7Urf7t,Mar 03 2020 
नेस्कमको वैज्ञानिक सम्मेलन काठमाडौंमा हुँदै https://t.co/vU1oaM9P7z,Mar 03 2020 
चिकित्सक भन्छन्- ६० प्रतिशत श्रवण समस्या रोक्न सकिन्छ https://t.co/r7fxqrKO8G,Mar 03 2020 
पेडियाट्रिक नर्सेस एसोसिएसनको स्थापना दिवसमा साताव्यापी कार्यक्रम https://t.co/KGFxgDXg6S,Mar 03 2020 
टेकुमा उपचाररत ४ जनामा कोरोना देखिएन https://t.co/SQUNRMCieO,Mar 03 2020 
डा केसीले सुरु गरे डडेल्धुरा अस्पतालबाट निःशुल्क उपचार सेवा https://t.co/QkBbj0pv3X,Mar 03 2020 
प्रधानमन्त्रीलाई भेट्न पर्यटनमन्त्री टिचिङ अस्पतालमा https://t.co/EcLuNJX4Ep,Mar 03 2020 
कोरोनाको त्रास : मास्क लुकाएर अपराध नगरौं https://t.co/mnmCC3Yst3,Mar 03 2020 
प्रधानमन्त्री ओलीको बुधवार ९ बजे मिर्गौला प्रत्यारोपण हुने आज डायलाइसिस सहित अन्य परीक्षण भयो https://t.co/hXEswAyAnK,Mar 03 2020 
स्वास्थ्य मन्त्रालयले गर्‍यो यी ३६ जनालाई १०औं तहमा बढुवा https://t.co/rNC9ONpEF3,Mar 03 2020 
एयरपोर्टमा कोरोना जाँच : थर्मल स्क्यानरले काम गर्दैन स्वास्थ्यकर्मी नै जोखिममा https://t.co/HKQ0XvWiL4,Mar 03 2020 
आम नागरिकसम्म गुणस्तरीय स्वास्थ्य सेवा पुर्‍याउन सकिएको छैनः मन्त्री ढकाल https://t.co/DB4afLiO6t,Mar 03 2020 
कोरोना जोखिम रोक्ने पूर्वतयारीमा जुट्यो तिलोत्तमा नगरपालिका https://t.co/BHgp1lntiR,Mar 03 2020 
बिपी प्रतिष्ठानको दीक्षन्त समारोह स्थगित https://t.co/g051BkKTuo,Mar 03 2020 
कसरी फैलन्छ कोरोना भाइरस? उच्च जोखिममा कस्ता व्यक्ति? कोरोना लागेका बिरामी निको हुनु भनेको के हो? https://t.co/SpaZglLtk3,Mar 03 2020 
सुरक्षित चिकित्सक न्यायोचित सेवा सुविधाको नारा सहित नेपाली चिकित्सक दिवस मनाइँदै [फोटो फिचर] https://t.co/5FWho3rdGF,Mar 03 2020 
कोरोना प्रभावित देशमा मात्र पढ्न जान नपाइने : शिक्षा मन्त्रालय https://t.co/E8LlmyFzZa,Mar 03 2020 
बहिरोपन रोकथामका लागि ध्यान दिनुपर्ने ११ कुरा https://t.co/sX9w6HnLaE,Mar 03 2020 
क्वारेन्टाइनबाट घर जान पाउँदाको खुशी - खेल्दै नाच्दै बित्यो १६ दिनको बसाइ https://t.co/18y0v2zwVS,Mar 02 2020 
प्रधानमन्त्री टिचिङ अस्पतालको भिभिआइपी क्याबिन ६०१ मा https://t.co/eSMksAdOsu,Mar 02 2020 
अस्पताल भर्ना हुनुअघि प्रधानमन्त्री सन्देश- थप ऊर्जा र आत्मविश्वास लिएर काममा फर्किने छु [भिडियो] https://t.co/AMhUcKI95o,Mar 02 2020 
प्रधानमन्त्री टिचिङमा प्रत्यारोपणमा एक दर्जनभन्दा बढी डाक्टर र स्वास्थ्यकर्मी खटिँदै https://t.co/e96UOI7Eu3,Mar 02 2020 
कोरोना प्रभावित पाँच देशका उडान रद्द गर्न सर्वोच्चको अन्तरिम आदेश https://t.co/kkSwwTEmwn,Mar 02 2020 
प्रधानमन्त्रीलाई मिर्गौला दिने भान्जी त्रिवि शिक्षण अस्पताल पुगिन् https://t.co/vXfO5hAnwA,Mar 02 2020 
चीनबाट नेपाल ल्याइएका १७५ जनामा कोरोना देखिएन आजै घर फर्काइने https://t.co/bnYodBdUJe,Mar 02 2020 
नरदेवी आयुर्वेद चिकित्सालयमा क्षारसूत्र सम्बन्धी क्षमता अभिवृद्धि तालिम https://t.co/eM0hfhrVty,Mar 02 2020 
अस्पताल भर्ना हुनुअघि प्रधानमन्त्रीले भिडियो सम्बोधन गर्ने https://t.co/1XdPfzU6cm,Mar 02 2020 
कोरोना संक्रमण नियन्त्रण गर्न सर्वोच्चको आदेश https://t.co/G72wEutofP,Mar 02 2020 
प्रधानमन्त्रीको प्रत्यारोपण नेपाली डाक्टरले गर्ने भारतका डाक्टर पनि आए मिर्गौला दिने समिक्षा प्रधानमन्त्रीको भान्जी https://t.co/LWMsoGfU7g,Mar 02 2020 
जंगली मह खाँदै हुनुहुन्छ? ख्याल गर्नुस् विषाक्त पनि हुनसक्छ https://t.co/fzTXAcoHaB,Mar 02 2020 
कतार : कोरोनाकाे सङ्क्रमणबाट जोगिन सतर्कता अपनाउन दूतावासकाे आग्रह https://t.co/Q7CtSoXe7L,Mar 02 2020 
पेशागत सुरक्षासहितका पाँच विषयमा रणनीति बनाई अगाडि बढ्नेछौं : डा लोचन कार्की नेपाल चिकित्सक संघका नव निर्वाचित अध्यक्षको पहिलो मन्तव्य https://t.co/mGKOPJ5Owz,Mar 02 2020 
कोरोना संक्रमण : विदेश जाने विद्यार्थीलाई तत्काल एनओसी नदिने सरकारको निर्णय https://t.co/qREdOe8kam,Mar 01 2020 
कोरोना भाइरस : नेपाल भ्रमण वर्ष स्थगित https://t.co/nXmWKJNg7v,Mar 01 2020 
BREAKING : स्वास्थ्य सचिव बरालको सरुवा कोइराला आए - डेढ वर्षमा ५ सचिव फेरिए https://t.co/QbwAH2EKON,Mar 01 2020 
कोरोना आशंका : कोरियाबाट फर्केका तीन नेपाली र एक चिनिया नागरिक आइसोलेसन वार्डमा https://t.co/Mee2lA4MOz,Mar 01 2020 
डा रविन खड्काले किन बुझेनन् वीर अस्पतालको उपनिर्देशकको पत्र? https://t.co/yBloV6ueeJ,Mar 01 2020 
स्वास्थ्यमन्त्रीका सय दिन : यस्ता छन् ४६ बुँदे प्रमुख उपलब्धि कोरोनामा समय खर्चनु परेकाले सोचेजति काम भएनः मन्त्री ढकाल https://t.co/kuoU2uTWo1,Mar 01 2020 
कोरोना भाइरस रोकथामका लागि तत्काल काम गर्न पर्यटनमन्त्रीको निर्देशन यस्ता छन् निर्णय https://t.co/Se0p2tSAgD,Mar 01 2020 
कसरी गर्ने कोरोना महामारीबाट जोगिने पूर्वतयारी? https://t.co/wcIeUdGpP1,Mar 01 2020 
कोरोनाको जोखिम रहेका राष्ट्रमा आवातजावत रोक्ने सरकारको तयारी https://t.co/QIPlZNduF2,Mar 01 2020 
विदेशमा अध्ययन/तालिममा जाने चिकित्सक र स्वास्थ्यकर्मीलाई दिइने ‘स्टेटमेन्ट अफ निड’ मा कडाइ स्वास्थ्य मन्त्रलायले बनायो यस्तो कार्यविधि https://t.co/mYTXqgXeZK,Mar 01 2020 
चीनमा नेपाली लिन गएका १८ जनामै कोरोनाको संक्रमण नभएको पुष्टि https://t.co/kw2me34OOO,Mar 01 2020 
बुधबार प्रधानमन्त्री ओलीको मिर्गौला प्रत्यारोपण गरिने https://t.co/fIViCu03Cb,Mar 01 2020 
प्रधानमन्त्री ओलीको दोस्रो पटक मिर्गौला प्रत्यारोपण हुँदै टिचिङमा बुधबार गर्ने तयारी https://t.co/6HjbUscXSx,Mar 01 2020 
विद्यालय उमेरका २० प्रतिशत बालबालिकामा दृष्टिदोषको समस्या https://t.co/rrWEgQTPge,Mar 01 2020 
स्वास्थ्य सेवामा पेसागत सिन्डिकेट कहिलेसम्म? https://t.co/caAmOfj7X6,Mar 01 2020 
प्रदेस ५ मा इआरसिपी सेवा सुरु https://t.co/EIy8z6JorN,Mar 01 2020 
मास्कको सही प्रयोग कसरी गर्ने? प्रा डा दिनेशकुमार लम्सालको टिप्स https://t.co/t7vDurYRAh via @YouTube,Mar 01 2020 
कोरोना : अमेरिकामा पनि एककाे मृत्यु वासिङ्टनमा आपतकाल घोषणा https://t.co/y5rsNq6BCc,Mar 01 2020 
रक्षामन्त्रीको संयोजकत्वमा मन्त्रीस्तरीय कोरोना रोकथाम समिति गठन https://t.co/EPVqvuxHb6,Feb 29 2020 
मास्कको सही प्रयोग कसरी गर्ने? प्रा डा दिनेशकुमार लम्सालको टिप्स [भिडियो] https://t.co/1hJ7CYT7nA,Feb 29 2020 
मेडिकल काउन्सिलको विशेषज्ञ डाक्टरको लाइसेन्स परीक्षामा ४४ प्रतिशत उत्तीर्ण https://t.co/3BKsKI3PVA,Feb 29 2020 
क्वारेन्टाइनमा राखिएका १७५ जनाको कोरोना परीक्षणका लागि पुनः नमूना संकलन https://t.co/ifmIRW836Z,Feb 29 2020 
को हुन् 'सर्जरीका पिता' मानिने महर्षि सुश्रुत? https://t.co/xG4jOrV7JW,Feb 29 2020 
दादुरा-रुबेला खोप अभियानका भोगाइ र सिकाइ https://t.co/xcgnjTOxCo,Feb 29 2020 
क्वारेन्टाइनको १४औं दिन: कोरोना भाइरसको पुनः परीक्षण गरिँदै संक्रमण नभएको रिपोर्ट आएपछि मात्र घर फर्कन पाउने https://t.co/3ffE4mlAMQ,Feb 29 2020 
कोरोना भाइरस: कार्यविधि बनाउँदै स्वास्थ्य मन्त्रालय https://t.co/34ndKztGgF,Feb 29 2020 
कोरोनाको त्रासः जापानमा विद्यालयहरु छुट्टी कन्सर्ट र पार्कमा भेला हुन प्रतिबन्ध https://t.co/xmKMTmc6Vi,Feb 28 2020 
स्वास्थ्यमन्त्री गरे १२औं तहमा बढुवा भएका प्रमुख विशेषज्ञको जिम्मेवारी बाँडफाँड https://t.co/4LBBPAcMzO,Feb 28 2020 
स्वास्थ्यशिविरका लागि जाँदै गरेको गंगालाल अस्पतालको गाडी दुर्घटना https://t.co/ziahSUmM22,Feb 28 2020 
यी हुन् लक्षण सुन्दै आङ सिरिङ्ग हुने दुर्लभ रोग https://t.co/RqahYn80Cf,Feb 28 2020 
अचानक अगाडिको दाँत फुक्लियो भने के गर्ने? https://t.co/d0WWkEPphQ,Feb 28 2020 
